No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test,P,PET,TAS,DTR,HUSS,WIND,PSURF,RLDS,RSDS,elev,slope,hand,t_clay,t_sand,t_silt,t_bd,s_clay,s_sand,s_silt,s_bd,ts,sy,sdf,pop_dens,irri_int,gw_abs,Aquifer,Top Soil,Sub Soil
1663,Multiannual,435299,490365,54.307657,-1.458992,0.78874856,0.8185801,0.88874245,0.895119836,1.0002319,0.85670257,0.6851319,0.9059777,0.9105395,0.931284402,1.007612,0.97209173,1.77064622,1.391688973,282.9852343,7.298685801,0.006408361,3.57891751,100799.3278,319.8780228,116.9688543,39.75876617,4.996384621,16.89999962,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,6.598627277,169.4687009,251,0,Triassic Sandstone,sandy loam,sandy loam
1664,Annual,637732,320410,52.729029,1.519457,0.46396184,0.48795474,0.7305027,0.748538731,0.8403747,0.59493387,0.15999705,-0.8127513,0.87199926,0.913468701,2.767865,0.6199615,1.73263965,1.597250723,283.8959021,6.690909165,0.006808252,5.685488224,101350.2064,321.0802843,123.9198926,0.753183663,0.032283425,0.300000072,22,41,37,1.399999976,29,37,34,1.350000024,400,0.075,109.1902925,97.10080006,1001,0,Crag,loam,clay loam
1676,Annual,636748,321307,52.737509,1.50556,0.2505715,0.7867168,0.85584444,0.833153332,0.84587836,1.0309101,-0.5569656,0.71063054,0.9051012,0.893185331,0.74046034,0.9141737,1.736089811,1.596334079,283.8940345,6.690909165,0.006808037,5.676589352,101358.3158,321.1007063,123.9360666,1.006816506,0.655207515,0.600000143,32,35,33,0.230985165,25,52,23,0.237838149,400,0.075,108.3459297,96.43040099,1001,0,Crag,clay loam,sandy clay loam
1682,Annual,495485,451916,53.954521,-0.546377,0.82238203,0.78811276,0.9134731,0.932377794,0.9976647,0.80659956,0.75007,0.684191,0.9018029,0.935541706,1.0154161,0.700242,1.961171964,1.448957267,283.0628134,7.297097527,0.006499599,4.648523115,100830.1848,319.6021775,118.9951692,47.36000061,0.605465293,13.5,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,10.58660497,40.23913862,51,0,Chalk,loam,clay loam
1684,Multiannual,439488,465767,54.086294,-1.397836,0.89166707,0.9284254,0.94435716,0.946457365,1.0004948,0.95498466,0.03859663,0.6163943,0.70367885,0.676450146,0.9541779,0.7607376,1.899945236,1.439067048,283.1235505,7.298685801,0.00645383,4.353751093,100867.4633,320.6127438,115.6999695,25.03578949,3.105294228,5.700000763,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,2.135384943,92.2726456,251,0,Triassic Sandstone,loam,clay loam
1688,Multiannual,593620,163880,51.341019,0.778518,0.6021395,0.70212924,0.7775362,0.771693215,0.95742136,0.80655193,0.011703372,-0.04114437,0.7398087,0.703233592,1.998036,0.85773486,1.500985765,1.477081111,284.4332904,7.604655088,0.007010678,3.710231019,101260.4114,323.1032865,121.8521706,1.807265639,0.346895099,0,22,41,37,1.399999976,29,37,34,1.350000024,90,0.001,27.51917556,594.1481702,251,56796.68359,Chalk,loam,clay loam
1689,Annual,506716,225249,51.915548,-0.449837,0.924119,0.88667536,0.9639759,0.964352208,1.001037,0.8925595,0.9022565,0.959462,0.96352077,0.936947824,1.0176734,0.9995001,1.608324208,1.455387456,283.5029117,7.941128241,0.006609871,3.554653081,99977.76391,320.6033326,119.9709211,119.0562897,3.664833546,1,49,19,32,1.24000001,51,18,31,1.230000019,550,0.015,24.18338687,2651.680193,101,0,Chalk,clay,clay
1696,Annual,460435,228545,51.952115,-1.122029,0.88934076,0.8821314,0.9443618,0.947502016,1.0009418,0.89609444,0.8475556,0.795386,0.96213835,0.958951465,1.0175972,0.7996916,1.731051472,1.49381315,283.6057205,7.847316624,0.006659883,4.295803898,100225.2271,322.0079516,118.3822129,111.4225922,0.954211354,14,22,42,36,1.399999976,0,0,0,0,0.1,0.06,0.462813138,134.6922299,251,0,Oolites,loam,
1700,Multiannual,540123,130835,51.05976,-0.001855,0.8498197,0.88800466,0.93564016,0.929388074,1.0330604,0.9145156,0.68961775,0.6662007,0.84667003,0.818058037,1.0122588,0.7037555,2.500821465,1.41249347,283.7797614,8.545290384,0.006843095,4.190161045,100033.7287,320.2100148,117.3596948,88.99711609,4.946404457,5.299995422,9,77,14,1.600000024,17,67,16,1.480000019,50,0.00014,3.045153796,105.5346043,1,0,Corallian Limestone,sandy loam,sandy loam
1701,Multiannual,540122,130853,51.059922,-0.001862,0.88016146,0.9105462,0.94337577,0.944114904,1.0145155,0.9322887,0.7508862,0.7636378,0.8842267,0.892538566,1.017796,0.7947041,2.500821465,1.41249347,283.7797614,8.545290384,0.006843095,4.190161045,100033.7287,320.2100148,117.3596948,90.96150208,7.110888004,5.299995422,9,77,14,1.600000024,17,67,16,1.480000019,50,0.00014,3.063164148,105.9579922,1,0,Corallian Limestone,sandy loam,sandy loam
1703,Annual,473005,149645,51.241317,-0.955552,0.9356832,0.9659899,0.9681667,0.970983315,0.99810207,0.98818016,0.889594,0.92953306,0.94847167,0.916936685,0.9959043,0.95210904,1.986746988,1.408445985,283.8188856,8.449890581,0.006788661,3.453186557,100301.1328,321.6073793,118.5093567,105.8057098,2.313564777,3.799995422,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,25.30535383,207.4233495,251,0,Chalk,loam,clay loam
1707,Multiannual,565833,233458,51.97484,0.412956,0.88235533,0.87970805,0.9412782,0.933690665,0.9872363,0.8957938,-2.5964484,-0.40424228,-0.39701897,-0.398751075,1.1137046,1.0854758,1.520920046,1.498844015,283.8376299,8.170865377,0.00669676,3.791346141,100636.1734,321.0811659,120.9897176,62.97000122,0.534640014,0,54,22,24,1.230000019,44,34,22,1.279999971,550,0.015,52.50567378,68.29985994,1001,0,Chalk,clay,clay
1715,Annual,455455,152955,51.27305,-1.20642,0.94143844,0.9428179,0.9706875,0.974873558,0.99835473,0.9509304,0.88910776,0.8672497,0.9752028,0.971482965,1.0146844,0.87041605,2.079025189,1.523330289,283.6073525,8.427272862,0.006727125,4.240662707,99881.39345,320.9818644,124.7468842,124.5908508,4.731775761,4.000007629,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,30.08610285,181.4745177,1,0,Chalk,loam,clay loam
1717,Annual,375635,260005,52.237683,-2.358208,0.8104347,0.8692552,0.903424,0.921700435,0.9972617,0.9119123,0.83619744,0.8392239,0.9163132,0.913919757,1.0007344,0.86272526,1.963033955,1.504736603,283.652745,7.772891658,0.006728723,4.505617676,100381.7575,323.7462765,120.4569826,76.48636627,3.616807461,12.09999847,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,0.056696102,72.83286465,101,0,Triassic Sandstone,loam,clay loam
1718,Annual,438304,479298,54.207985,-1.414222,0.7612347,0.7198491,0.88632643,0.89047882,1.0167141,0.7444954,0.4994505,0.6204496,0.87835646,0.867925139,0.8981047,0.65521395,1.797480829,1.393186564,283.070515,7.298685801,0.006436086,3.593036882,100880.8444,320.2986799,116.5604586,26.4545517,0.746531963,1.699998856,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,3.23491211,60.72989426,251,0,Triassic Sandstone,sandy loam,sandy loam
1720,Annual,640904,309543,52.630126,1.558395,0.7432359,0.7668361,0.8921745,0.88855862,1.1751887,0.8902345,0.8505262,0.8776034,0.9326525,0.936924939,1.0899915,0.9515551,1.688773275,1.619110138,283.9503611,6.690909165,0.006808363,5.664456283,101333.691,321.11402,124.6777841,0.218269527,0.083510652,0.899999976,49,19,32,1.24000001,47,21,32,1.24000001,400,0.075,111.3798755,114.6543589,1001,0,Crag,clay,clay
1727,Multiannual,606321,156838,51.27332,0.956551,0.7770577,0.7662215,0.8946744,0.857825995,0.9957814,0.7913354,0.43589818,0.44531828,0.7011768,0.620793455,0.9931682,0.5327425,1.881872947,1.477334276,283.9558424,7.604655088,0.006913345,4.518074151,100247.3926,320.7931847,120.9379912,84.27012634,4.13216877,25.60000229,24,48,28,1.399999976,34,41,25,1.330000043,90,0.001,27.84691476,196.7863589,251,0,Lower Greensand,sandy clay loam,clay loam
1731,Annual,597150,285332,52.430398,0.898493,0.923512,0.8476021,0.97472197,0.976914726,0.9720643,0.8523338,0.82976353,0.7685708,0.9277095,0.946023833,0.97503203,0.7815747,1.754600216,1.528328243,283.9815231,8.134556528,0.006745345,4.250377949,101349.1377,321.6366708,120.851811,18.83394623,1.484428763,4.800001144,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,70.39466847,54.48866713,5001,0,Chalk,sand,loamy sand
1737,Multiannual,445945,175525,51.476821,-1.339826,0.9631245,0.9462219,0.98195124,0.982701083,1.0033753,0.94945395,0.8297907,0.87606525,0.92091036,0.917496649,1.041705,0.9141787,1.860186199,1.459131225,283.6240632,8.427272862,0.006716227,3.523941037,100021.137,321.6259818,122.4386469,114.309845,0.981306732,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,27.21488952,62.69190431,51,5.540248871,Chalk,sandy clay loam,clay loam
1741,Annual,625875,329165,52.812675,1.350218,0.692608,0.6204748,0.85977185,0.869768958,1.0086213,0.6474387,0.7136675,0.5904193,0.8947419,0.882556146,0.9893601,0.60432065,1.799342827,1.585036285,283.7124701,7.324315532,0.006753493,5.564233821,101062.5732,320.5065567,124.7057192,22.12712479,5.686579227,0,19,37,44,1.409999967,31,31,38,1.330000043,400,0.075,96.04301674,235.7499102,1001,0,Crag,loam,clay loam
1745,Annual,556213,118826,50.947706,0.222406,0.8099865,0.7768672,0.9067335,0.920967487,0.9988667,0.7972982,0.73129135,0.5749316,0.92597187,0.91608081,1.008582,0.58151597,2.37535597,1.499634904,284.1331503,6.103997887,0.00701093,4.197993151,100641.4359,321.7078588,126.0424119,86.58694458,3.497899532,35.80000305,49,19,32,1.24000001,51,18,31,1.230000019,50,0.00014,3.789093325,203.4193028,1,0,Corallian Limestone,clay,clay
1753,Annual,463255,128155,51.049266,-1.098973,0.94167787,0.9207838,0.9714744,0.974110345,1.000569,0.92610055,0.9385638,0.9208811,0.9772897,0.978494026,1.0113283,0.9250623,2.532749175,1.473835203,283.7775885,8.427272862,0.006804903,4.20211777,100126.3682,321.1396681,121.2519857,106.949295,2.985681534,11.90000153,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,38.2974767,92.59865365,1,625.6021118,Chalk,loam,loam
1778,Decadal,444510,462273,54.054485,-1.321583,0.76297057,0.8746543,0.8965068,0.898133983,1.0187172,0.9318086,-0.56711245,0.5653274,0.86717135,0.754569523,1.0514219,1.4106805,1.874972615,1.444274212,283.1465866,7.298685801,0.006464218,4.37342617,100893.8236,320.6593655,116.1494918,23.9175663,9.974603653,3.799999237,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,4.272568574,69.06766559,251,0,Triassic Sandstone,loam,clay loam
1780,Annual,491819,459686,54.024997,-0.599884,0.8881442,0.8658847,0.94516635,0.959516838,0.99728435,0.8776368,0.8063643,0.8289302,0.9246486,0.912394195,0.976089,0.84829223,2.163800664,1.402340482,282.8181798,7.124206013,0.006428826,3.87598168,100160.1533,318.4651718,119.1550618,63.0193367,0.774588287,1,19,37,44,1.409999967,0,0,0,0,550,0.015,9.521945612,35.24018632,51,71.61538696,Chalk,loam,
1782,Annual,443505,135305,51.115387,-1.379846,0.891932,0.8446402,0.95183206,0.962718367,0.9950192,0.8523801,0.6882676,0.8614869,0.89394087,0.892289709,0.98218805,0.91270727,2.266484114,1.492514152,283.8424696,8.427272862,0.006820699,4.252070192,100285.7436,321.9504633,122.1127038,108.9103775,2.508900404,26.80000305,19,37,44,1.409999967,0,0,0,0,550,0.015,35.27971866,140.3321308,1,0,Chalk,loam,
1788,Annual,424905,125805,51.031071,-1.646215,0.8911637,0.8287016,0.9578228,0.961242138,0.9979622,0.8339881,0.79945135,0.7392514,0.92386043,0.925624891,0.99775493,0.7506261,2.447590362,1.532748811,283.7052925,8.146276078,0.006799527,4.296986432,99926.36294,321.4304773,127.2830886,143.6113739,4.39396286,94.20000458,19,37,44,1.409999967,0,0,0,0,550,0.015,16.58137366,84.93206978,1,0,Chalk,loam,
1789,Multiannual,571354,156528,51.282116,0.455641,0.7572217,0.77468073,0.877695,0.867058064,1.0261999,0.81258875,0.41519046,0.74962294,0.795793,0.797795479,0.9350163,0.87052405,1.860021905,1.43840464,284.1927775,8.545290384,0.006931326,3.58110421,100902.0284,322.1225845,120.1423747,41.81261826,1.120606184,0,22,42,36,1.399999976,25,41,34,1.379999995,270,0.0006,11.47231173,1181.934229,251,0,Lower Greensand,loam,loam
1791,Annual,519850,105990,50.841032,-0.299166,0.76484245,0.8006523,0.8753885,0.881053449,0.9991854,0.8444041,0.81319165,0.93159,0.9323894,0.933831101,1.0059988,1.0085328,2.154381162,1.542856101,284.3743914,6.292935412,0.007058527,4.133285834,101179.4334,322.8243305,128.359197,11.45721912,15.05022621,6.300000191,49,19,32,1.24000001,47,21,32,1.24000001,550,0.015,19.02135851,1358.719274,1,0,Chalk,clay,clay
1795,Multiannual,377465,338825,52.946322,-2.336804,0.85811347,0.87129986,0.9286941,0.928883138,1.0034916,0.8929175,0.36564958,0.6534416,0.6622786,0.774258649,1.0026104,0.92228466,2.222015332,1.425753815,283.1209842,7.783296916,0.006521804,4.424120146,99851.68389,321.6116713,114.3430819,121.4259796,5.778671265,14.5,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,0.116001256,81.33592406,1001,0,Unallocated to aquifers,sand,sand
1797,Multiannual,335005,324295,52.812254,-2.965719,0.4869144,0.7563899,0.76224136,0.767964219,1.0450329,0.9719183,0.2075172,0.59744185,0.72948754,0.738946418,0.99599063,1.298103,1.982803944,1.408788594,283.440768,7.561281574,0.006667112,3.844832735,100338.0962,323.3509037,117.4597095,79.1995163,1.608315229,0,10,80,10,1.590000033,22,65,13,1.440000057,33,0.01,0.524997528,67.84407498,251,0,Triassic Sandstone,loamy sand,sandy clay loam
1805,Annual,404186,192900,51.634888,-1.940907,0.6578839,0.5326177,0.8892717,0.908315377,1.0589544,0.54976827,0.55969167,0.46109998,0.9401041,0.950764163,1.1846435,0.4972756,1.864184011,1.444379065,283.7979979,7.806790904,0.006787927,3.651756229,100351.0259,323.3819532,119.9132025,83.71085358,0.975168824,1.599998474,22,42,36,1.399999976,25,41,34,1.379999995,0.1,0.06,6.91484633,111.5414277,251,0,Oolites,loam,loam
1809,Annual,365225,324185,52.814068,-2.517383,0.8380331,0.9147342,0.9174875,0.917778159,0.9992306,0.9785242,0.8131134,0.87416077,0.91399544,0.921800567,1.0230858,0.9110886,1.886527928,1.465757347,283.5166624,7.561281574,0.006654957,4.478159419,100523.9495,323.5388466,116.8880886,62.30638123,3.853850603,7.900001526,5,89,6,1.700000048,5,89,6,1.700000048,30,0.14,0.696429286,71.26973418,1001,0,Permian Sandstone,sand,sand
1810,Annual,498238,455196,53.983476,-0.503383,0.7809902,0.72981715,0.895684,0.909841164,0.98836535,0.7510402,0.77330285,0.7472644,0.88904953,0.910002363,1.034576,0.77556914,1.879025188,1.427173642,283.1274276,6.699781022,0.006524324,3.920863484,100771.7195,319.8525287,120.1608475,20.25468826,0.546952724,0,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,14.6312097,90.31944763,51,0,Chalk,loam,clay loam
1812,Multiannual,454645,169905,51.425522,-1.215433,0.8023933,0.85052145,0.9221601,0.934159399,0.99500746,0.87248695,-10.884899,0.7477424,0.8266204,0.801222355,0.9595004,1.1787014,1.904490691,1.459781351,283.7419686,8.427272862,0.006750877,4.256334898,100226.1376,321.923577,117.0004223,96.00782776,4.931013107,12.29999542,22,42,36,1.399999976,25,41,34,1.379999995,100,0.005,20.54692129,346.2659545,51,0,Chalk,loam,loam
1816,Annual,405026,195364,51.657035,-1.928735,-0.36999655,0.35419238,0.8704177,0.870641168,1.533778,1.3396637,-5.370941,-0.5523449,0.79133606,0.797775584,2.4418256,1.5361241,1.885487408,1.446732165,283.7986767,7.806790904,0.006785927,3.652599664,100369.1167,323.425303,120.0218677,86.52226257,1.451385856,4.300003052,19,41,40,1.419999957,19,44,37,1.419999957,0.1,0.06,4.829614112,118.6106593,251,0,Oolites,loam,loam
1820,Annual,467365,386475,53.370841,-0.98898,0.72833943,0.8496578,0.88619685,0.882061237,1.0071753,1.0979848,0.84544784,0.8118847,0.94864595,0.93072784,1.0010011,1.1809736,1.643373494,1.486261275,283.5648386,7.722836944,0.00659863,4.427597169,101304.8098,322.538112,117.0949374,12.24871063,1.472122669,3,10,76,14,1.580000043,26,60,14,1.409999967,33,0.01,4.036936907,147.1341745,2501,0,Triassic Sandstone,sandy loam,sandy clay loam
1821,Annual,425007,135427,51.117586,-1.644098,0.87911725,0.8788107,0.9398162,0.969802914,0.9960548,0.8948851,0.86909205,0.89890814,0.93349,0.943685087,0.99699473,0.9239283,2.196385541,1.516965987,283.7333528,8.146276078,0.006798392,4.305904741,100021.0825,321.7813356,124.90795,125.5464935,4.401920795,16.70000458,19,37,44,1.409999967,0,0,0,0,550,0.015,17.36122734,66.48386924,1,0,Chalk,loam,
1855,Annual,550746,249846,52.126362,0.200711,0.8582881,0.8443684,0.9322602,0.946404089,0.9948339,0.8599803,0.62333024,0.7982402,0.9201996,0.92277327,0.9760182,0.81625205,1.445892661,1.491526919,284.0414641,8.084611253,0.006744929,3.758998673,101177.6366,322.5056381,119.1702563,32.81933594,2.181215763,6.100000381,8,76,16,1.610000014,8,76,16,1.116897106,550,0.015,51.97945103,230.7007104,5001,0,Chalk,sandy loam,sandy loam
1857,Annual,599915,288303,52.456068,0.940883,0.8279652,0.774801,0.9214084,0.929421112,1.0084107,0.78912914,0.82627034,0.91548,0.95756596,0.94735221,1.0360135,0.9363938,1.709529029,1.54087137,283.9217995,8.134556528,0.006731516,4.284612549,101253.5179,321.3502819,122.4294511,24.31378937,15.54828167,1,9,80,11,1.600000024,25,63,12,1.419999957,550,0.015,72.301267,65.4812984,5001,0,Chalk,loamy sand,sandy clay loam
1861,Annual,551254,116146,50.924945,0.150755,0.765631,0.7324375,0.8838824,0.888707934,1.0013375,0.7589515,0.5721435,0.47665417,0.84944534,0.842674151,1.1324347,0.5165902,2.249561888,1.458027766,284.224393,6.103997887,0.007035739,4.183646599,100827.0714,322.1302238,121.6933888,53.39342117,1.736115336,8.900001526,19,37,44,1.409999967,31,31,38,1.330000043,50,0.00014,1.163400109,108.1917118,1,51.22916794,Corallian Limestone,loam,clay loam
1867,Annual,449015,356045,53.099352,-1.269416,0.7209166,0.7025428,0.85726184,0.901765682,1.0001134,0.7390287,0.6633321,0.71739864,0.84754264,0.917766395,0.98533434,0.76250345,2.101752466,1.459942177,282.7341306,7.156845677,0.006368105,4.365530501,99345.97377,318.9037216,118.6535283,167.3728638,2.311054468,30.8999939,22,42,36,1.399999976,25,41,34,1.379999995,260,0.01,2.551198664,1117.797127,1001,0,Carboniferous Limestone,loam,loam
1871,Annual,479680,112375,50.905356,-0.868151,0.9580893,0.930078,0.9799615,0.979570214,0.99818754,0.93303555,0.89262396,0.81979066,0.95891404,0.951557751,1.0272313,0.82666284,2.558324207,1.539969722,284.0086487,6.336254195,0.006900275,4.161052698,100487.6594,321.62184,128.0200222,62.3308754,3.792867661,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,25.24013652,88.87112896,1001,0,Chalk,loam,clay loam
1873,Annual,421825,360715,53.143128,-1.675166,0.8243077,0.85736847,0.9083884,0.917909304,0.9989227,0.89068514,0.8288974,0.80699587,0.91805667,0.907083657,0.9963378,0.8252938,2.867086528,1.3655499,282.0320573,6.480668222,0.006176873,4.346145361,97886.02274,315.9916446,112.4704671,278.7577515,3.457238436,60.80001831,24,48,28,1.399999976,34,41,25,1.330000043,20,0.01,1.723389803,92.04760844,1,0,Carboniferous Limestone,sandy clay loam,clay loam
1878,Annual,438255,131155,51.078445,-1.455284,0.9418537,0.93303484,0.9710036,0.974037072,0.9997625,0.93963915,0.88560903,0.86265534,0.95280844,0.935298296,0.99223983,0.87125146,2.31544359,1.40459346,284.0673856,8.427272862,0.006893629,3.50605241,100726.2304,323.019898,117.9666096,68.78948975,5.795218945,23.79999924,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,29.58551792,104.105716,1,34.41073227,Chalk,loam,loam
1880,Annual,439900,165520,51.387323,-1.427986,0.9434629,0.91603845,0.97295463,0.974008013,1.0061837,0.9207547,0.916845,0.8716642,0.96163696,0.975983593,1.0056369,0.87766236,2.106188389,1.434938837,283.6972902,8.427272862,0.006750512,3.530835955,100121.9343,321.910455,120.4094725,106.8883057,3.770567894,7.299995422,22,42,36,1.399999976,25,41,34,1.379999995,520,0.005,35.83389454,55.53962487,51,0,Chalk,loam,loam
1882,Annual,374483,95227,50.756071,-2.363102,0.2684043,0.54557055,0.8737574,0.879756854,1.2562447,1.353431,0.34968877,0.5573596,0.9080247,0.905091171,1.2209558,1.3723655,2.911719612,1.491056986,284.1011008,7.90585989,0.006980099,3.690024135,100545.7307,323.5742156,127.6954371,61.26390839,1.253742218,0,19,37,44,1.409999967,0,0,0,0,550,0.015,7.659405862,45.86190385,101,0.029876256,Corallian Limestone,loam,
1885,Multiannual,383645,268355,52.313049,-2.241321,0.70000184,0.67496485,0.8513664,0.82046573,0.99771553,0.7109491,-0.63306797,-0.069892645,0.036440603,0.075214786,1.0146112,0.5352317,1.920810516,1.46500693,283.5423032,7.772891658,0.006682741,4.47094402,100218.0607,323.2036182,116.7692403,97.73478699,1.536718369,29,20,42,38,1.409999967,20,45,35,1.419999957,33,0.01,1.445369095,288.3810205,1001,650.473938,Triassic Sandstone,loam,loam
1886,Annual,490093,101370,50.80489,-0.722799,0.7813508,0.66011995,0.9199146,0.927346636,1.070659,0.6773366,0.5256046,0.52061,0.86184686,0.873568885,1.3864318,0.75221044,1.952738226,1.502849654,284.4776065,6.336254195,0.00706738,4.138262033,101415.0832,323.4586776,123.5219462,5.027038097,1.115554333,2.099999905,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,25.84587143,1082.891781,1001,4704.42041,Chalk,loam,clay loam
1892,Decadal,470355,376585,53.28157,-0.946242,0.8945804,0.91277075,0.94769484,0.94512517,0.9954213,0.93034375,-6.7804666,0.6140835,0.7236841,0.750059243,1.0399702,1.2664346,1.762595839,1.446751678,283.5425085,7.722836944,0.006593567,3.673908017,101172.1882,322.3881792,118.2226457,25.01382828,1.226430893,10.39999962,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,2.801319215,231.3441188,2501,0,Triassic Sandstone,loam,clay loam
1893,Annual,419100,199350,51.692575,-1.725068,0.21942586,0.54865277,0.85626614,0.854552656,1.0663214,1.4226891,-1.5825706,0.52586216,0.8044766,0.812217069,1.1823692,1.3915727,1.798959476,1.448644501,283.8632746,7.806790904,0.006787477,3.604780765,100523.3603,323.5567898,119.5773809,73.71081543,4.076919079,2.799995422,11,80,9,1.570000052,19,72,9,1.480000019,0.1,0.06,2.61733892,131.6118668,251,0,Oolites,sandy loam,sandy loam
1898,Annual,432905,146255,51.21455,-1.530276,0.92154366,0.91798174,0.96059155,0.977518655,0.99894166,0.928078,0.85247254,0.8514886,0.92702276,0.926838757,1.0037581,0.87071097,2.024917851,1.455841289,283.9246879,8.146276078,0.006839529,3.535378127,100453.0746,322.7640172,122.297092,88.03330231,0.874383628,12.30000305,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,29.47100911,528.9057529,1,0,Chalk,loam,clay loam
1903,Annual,510555,106575,50.848139,-0.430949,0.81985825,0.7959138,0.9112923,0.921515247,0.9976474,0.8162162,0.6776919,0.56434834,0.9053102,0.913749224,1.0130835,0.5749648,2.184830234,1.511635018,284.1406299,6.292935412,0.006976785,4.132494206,100706.9671,321.7777901,126.4899861,61.96684647,5.727022648,35.00000381,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,19.00832544,1243.822183,1001,0,Chalk,clay,clay
1907,Annual,413185,174495,51.469266,-1.811566,0.7837375,0.7052548,0.9218979,0.916096135,0.9924034,0.71589255,0.81518906,0.6531134,0.954384,0.93908444,0.9964984,0.6561437,2.214348305,1.54652646,282.9622982,8.146276078,0.006547725,5.124221485,98650.16385,319.0249056,125.7858095,265.6378174,2.129617929,55.1000061,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,18.58457741,77.2836682,51,0,Chalk,loam,loam
1911,Multiannual,591032,287808,52.4548,0.810037,0.8682132,0.77265525,0.94845676,0.951413431,0.9786863,0.77960384,0.69981086,0.6177952,0.9251658,0.927484565,0.9240987,0.63295907,1.781161006,1.569050501,283.8446846,8.134556528,0.006702747,4.946349517,101097.1765,321.1415634,120.5835656,32.89945221,2.2053473,0,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,63.83014237,99.19762096,5001,0,Chalk,sand,loamy sand
1921,Annual,392285,201345,51.710778,-2.113052,0.8229209,0.8578752,0.91988766,0.949235236,0.9965651,0.8826561,0.77691936,0.71209043,0.90884167,0.930341295,0.99702513,0.7269193,2.402190579,1.477584633,283.2629155,7.50607898,0.006637233,4.45396125,99292.16345,321.1329802,120.9736195,175.8085175,0.862934828,18.5,22,42,36,1.399999976,0,0,0,0,184,0.02,0.580876954,192.0542417,251,0,Oolites,loam,
1922,Annual,442635,168294,51.412066,-1.388352,0.65360546,0.7730316,0.81134784,0.82965603,0.99883556,0.8738121,0.7586087,0.6553978,0.9077347,0.91696595,1.0031016,0.66799474,1.889813804,1.452491259,283.7215697,8.427272862,0.006752964,3.525684684,100184.4865,322.0240185,122.0055151,102.4285431,2.717182398,17.80000305,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,32.30292932,232.6308766,51,0,Chalk,sandy clay loam,clay loam
1928,Annual,504530,459412,54.02012,-0.406026,0.903396,0.89362943,0.9517683,0.95318647,1.0017661,0.9052099,0.5531982,0.80442107,0.8788286,0.877745826,1.0409418,0.8520399,1.799999999,1.458358274,283.1036022,6.475027417,0.006530721,4.728978217,100600.6078,319.6533961,119.4660708,31.12011719,0.969408095,4.5,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,14.41672103,165.4006873,51,1122.758545,Chalk,loam,clay loam
1937,Multiannual,308909,111826,50.898699,-3.296684,0.7904533,0.88811034,0.89355147,0.890332265,1.0026695,0.9656385,-1.5088537,0.40327913,0.5494294,0.522096328,1.0292612,1.3901418,2.606462215,1.422217206,283.8658784,7.064950844,0.00697833,4.03169826,99907.49443,323.9340054,122.1841597,109.975708,1.87446177,7.900001526,20,42,38,1.409999967,20,45,35,1.419999957,33,0.01,2.140748684,79.39084546,51,0,Triassic Sandstone,loam,loam
1948,Annual,548880,102726,50.804966,0.111545,-2.8317273,0.68379414,0.6838696,0.535208865,0.9933624,0.9980837,-1.2804608,0.14132106,0.28626543,0.416773398,0.9950672,0.52262485,2.081927706,1.468913336,283.9833114,6.103997887,0.007006896,4.153418502,100330.7399,320.8673695,126.613101,115.2001038,3.907377005,50.60000229,19,37,44,1.409999967,0,0,0,0,550,0.015,9.702675177,480.1515017,1,0,Chalk,loam,
1952,Multiannual,545340,226750,51.920304,0.112,0.86446226,0.80999917,0.94688666,0.941457436,0.99336135,0.8176951,0.73738754,0.7129773,0.92758775,0.906032287,0.9865609,0.7225875,1.597864184,1.511557133,283.6481584,8.170865377,0.006645202,4.42558863,100236.8845,320.5149455,118.4083662,110.9561157,1.434252858,9.199996948,49,19,32,1.24000001,51,18,31,1.230000019,520,0.005,43.89670377,192.302946,101,0,Chalk,clay,clay
