No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test,P,PET,TAS,DTR,HUSS,WIND,PSURF,RLDS,RSDS,elev,slope,hand,t_clay,t_sand,t_silt,t_bd,s_clay,s_sand,s_silt,s_bd,ts,sy,sdf,pop_dens,irri_int,gw_abs,Aquifer,Top Soil,Sub Soil
833,Multiannual,309010,88029,50.684774,-3.289347,0.76599145,0.8698965,0.89380366,0.866812988,0.9999671,1.075165,-2.6796033,0.37420535,0.6867752,0.684190249,1.0237501,1.5412524,2.449123765,1.500586575,284.4427173,7.064950844,0.007167224,3.977864094,100986.0773,326.3881216,127.8300577,29.76581192,4.057991505,19.80000114,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,2.988105589,309.8462162,51,0,Triassic Sandstone,sand,sand
835,Annual,620949,156972,51.269044,1.166016,0.7262145,0.72737145,0.86146677,0.872324636,1.0536422,0.7714028,0.61566293,0.64419276,0.8649982,0.836644917,1.2009461,0.7392439,1.754819274,1.500708647,284.3876329,6.701862052,0.007066005,3.863364772,101034.2564,322.804202,125.6027963,10.32230854,0.25000909,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,37.99466094,288.7508259,1001,0,Chalk,loam,clay loam
836,Annual,620950,156970,51.269025,1.166029,-0.10429227,0.56002563,0.777658,0.751207619,0.6958602,0.77275753,0.40354204,0.63202834,0.7775048,0.738669364,0.82752985,0.7630362,1.754819274,1.500708647,284.3876329,6.701862052,0.007066005,3.863364772,101034.2564,322.804202,125.6027963,10.49419594,0.371400893,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,37.99410646,288.6226589,1001,0,Chalk,loam,clay loam
837,Multiannual,486225,192835,51.627728,-0.755711,-0.035560727,0.51298,0.77040625,0.738709285,1.0094403,1.4294089,-0.787313,0.22639316,0.73798966,0.681001787,0.9938969,1.7278775,1.983515879,1.420361296,283.7739823,8.154764635,0.006723053,3.490947299,100354.939,321.8508616,117.1919804,77.50005341,4.83494854,10.09999847,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,18.68824068,1446.256253,51,0,Chalk,sandy clay loam,clay loam
840,Annual,425455,322305,52.797701,-1.623906,0.6107745,0.79082257,0.8054141,0.808414857,0.9733697,0.9280157,0.48697585,0.75309074,0.75542593,0.802093651,1.0288746,0.98228484,1.89972618,1.406596715,283.5838492,7.60476465,0.006627565,3.599766257,100727.3277,323.1853752,114.2871922,46.08796692,3.000210047,0,10,75,15,1.580000043,15,68,17,1.50999999,33,0.01,0.110234031,1276.273598,501,36336.15625,Triassic Sandstone,sandy loam,sandy loam
856,Annual,420776,368997,53.217615,-1.690313,0.60491645,0.77757007,0.806081,0.845508544,0.9957787,0.8911318,0.7709182,0.7875766,0.89033955,0.893845476,0.99739575,0.8180911,2.750438117,1.28695074,282.8080446,6.480668222,0.006391162,2.082502991,99506.87284,319.6748341,117.0310224,153.2779846,3.453789473,7.199996948,24,48,28,1.399999976,34,41,25,1.330000043,20,0.01,10.05063628,59.823258,1,0,Carboniferous Limestone,sandy clay loam,clay loam
861,Annual,599467,291039,52.480796,0.935934,0.6222402,0.5331205,0.9258157,0.946208204,1.0264688,0.53981346,0.47920215,0.5844965,0.93880117,0.946634798,1.0387787,0.5908631,1.712322017,1.512598595,283.8961968,8.134556528,0.006726243,4.298598318,101230.3954,321.2635399,119.722433,27.8012886,5.625906944,9.600000381,19,37,44,1.409999967,31,31,38,1.330000043,550,0.015,71.2730254,100.4924611,5001,8.77319622,Chalk,loam,clay loam
865,Annual,434655,146655,51.218044,-1.505184,0.82859063,0.8513261,0.91117585,0.935451263,1.0018299,0.8807922,0.6735385,0.722155,0.82144773,0.881987592,0.9995994,0.7871242,2.010240963,1.440258614,283.9825137,8.146276078,0.006855355,3.529724925,100570.0288,323.002044,120.5695031,73.50700378,4.684915066,0.099998474,19,37,44,1.409999967,0,0,0,0,550,0.015,31.14291858,642.9133648,1,0,Chalk,loam,
870,Annual,426755,109725,50.886395,-1.621011,0.79223865,0.87917775,0.93633753,0.936999842,1.0254476,0.90051514,0.69704854,0.7246407,0.85134214,0.82471175,1.0096848,0.7684206,2.468236579,1.513693945,284.1279568,7.617962865,0.006940226,4.274952906,100692.7812,323.0032139,124.4029162,77.1333847,3.250163555,34.90000153,9,77,14,1.600000024,17,67,16,1.480000019,75,0.05,26.6989247,73.63705273,251,0,Chalk,sandy loam,sandy loam
871,Annual,500472,453664,53.969283,-0.469833,0.72867966,0.8380777,0.87200326,0.89670095,1.02429,0.9038468,0.2091918,0.6546314,0.82418734,0.857772868,1.094818,0.71825814,1.811664838,1.455585247,283.1809874,6.699781022,0.006541652,4.688146033,100865.2691,320.089053,118.6122225,22.5427742,0.388129622,3.600000381,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,15.83675045,118.6723237,51,0,Chalk,loam,clay loam
873,Annual,405920,201920,51.715973,-1.915703,0.8721385,0.9084123,0.93392813,0.950327912,0.9987844,0.93658674,0.8677123,0.8281748,0.9409469,0.950160063,1.0118093,0.83907485,2.062760131,1.48949855,283.6072702,7.806790904,0.006724651,4.406065636,100016.794,322.5815799,120.0010869,108.977951,3.031821012,9.200004578,49,19,32,1.24000001,51,18,31,1.230000019,184,0.02,2.630493155,212.9803408,51,0,Oolites,clay,clay
895,Annual,433596,177933,51.499338,-1.517401,0.8699325,0.8883021,0.93789554,0.915920019,1.0724025,0.9418851,0.4070266,0.6698779,0.8105542,0.815641775,1.2700802,1.0121678,2.024808327,1.435002961,283.4631794,8.146276078,0.006675898,3.554417954,99666.98657,321.1061398,120.7730699,121.2497711,2.62139535,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,28.30368775,60.91964193,51,0,Chalk,sandy clay loam,clay loam
903,Annual,443455,129215,51.060632,-1.381291,0.7969942,0.87221646,0.9219763,0.935461706,0.9804444,0.9007103,0.7479781,0.82258594,0.9530466,0.917622812,0.9703995,0.83149236,2.365553119,1.485052532,283.6659555,8.427272862,0.006775077,4.246697218,99907.21554,320.9852136,122.7514224,118.200325,3.774055243,27.19999695,19,37,44,1.409999967,0,0,0,0,550,0.015,34.73472705,487.903101,1,0,Chalk,loam,
906,Annual,418834,197239,51.673603,-1.729029,0.5726813,0.7045344,0.7849261,0.843697905,1.0588253,0.80613977,0.5025271,0.61106235,0.7302839,0.743757563,1.0489402,0.7240845,1.79282585,1.51091308,283.8445011,7.806790904,0.006784408,4.36257222,100474.0404,323.4564719,120.6167521,73.32284546,0.66105175,1.200004578,51,17,32,1.220000029,52,19,29,1.230000019,0.1,0.06,4.488604095,155.0005802,251,0,Oolites,clay,clay
913,Annual,435756,130753,51.074991,-1.490995,0.8947563,0.81351286,0.9562496,0.958110069,0.99353987,0.81883407,0.79198116,0.7696948,0.90283394,0.902525476,0.98125833,0.7920402,2.263526834,1.421640159,284.1815348,8.427272862,0.006929848,3.513391901,100954.1468,323.5933923,118.8230761,33.8973999,1.469320297,3.399999619,19,37,44,1.409999967,0,0,0,0,550,0.015,27.06837319,64.90042246,1,0.004970312,Chalk,loam,
926,Annual,455615,171065,51.435857,-1.201301,0.8963472,0.95018524,0.95820254,0.958054598,0.98434466,0.9778792,0.67000496,0.898459,0.9150796,0.910716146,0.97567236,1.0500748,1.877601315,1.520799897,283.9213992,8.427272862,0.006800892,4.25614959,100598.4001,322.7899917,122.1281853,65.72549438,0.450166017,0,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,19.19145372,210.8570841,51,0,Chalk,clay,clay
944,Annual,471667,139431,51.149658,-0.976751,0.40077996,0.7690074,0.8012866,0.795922342,1.0984873,1.0645865,-0.35659492,0.5866194,0.83279145,0.861361165,1.1415346,1.3505671,2.316538884,1.464172565,283.7807443,8.449890581,0.006790521,3.444385203,100185.9203,321.2499771,124.3598093,102.0892258,0.550595462,4.599998474,19,37,44,1.409999967,0,0,0,0,550,0.015,30.83749979,312.6566533,501,31303.64648,Chalk,loam,
946,Annual,506555,108475,50.865968,-0.487194,0.26431233,0.6672329,0.7231159,0.784085259,0.9981955,1.1845733,0.25156265,0.65526545,0.6567631,0.799468364,0.99830097,1.0320573,2.246440305,1.484947943,283.9263625,6.292935412,0.00690347,4.13561159,100277.9668,320.8365253,124.6379433,100.652565,2.316289663,21.3999939,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,15.89371063,229.0141614,1001,82.30786133,Chalk,clay,clay
956,Annual,621658,156502,51.264549,1.175872,0.8186779,0.7680033,0.919826,0.927214035,0.9969379,0.78231955,0.5237713,0.5721396,0.93275094,0.893637729,0.98667026,0.57766885,1.81204819,1.462165917,284.3681327,6.701862052,0.007066462,3.866352801,100990.3427,322.7216605,122.3581721,31.55267906,2.176720619,23.29999924,22,41,37,1.399999976,29,37,34,1.350000024,90,0.001,38.23127175,210.7514253,1001,0,Chalk,loam,clay loam
960,Multiannual,330507,91412,50.718161,-2.985744,-0.9568058,0.39728993,0.49541065,0.509845405,0.9960494,1.3295991,-3.5361104,-0.40436208,0.37821168,0.320707019,0.99916285,2.259225,2.666429344,1.50868808,283.6569234,7.141511569,0.006897795,5.389648122,99584.23191,322.3026377,125.2075844,158.6656189,4.761864662,37.00000763,11,35,54,1.49000001,20,37,43,1.399999976,550,0.015,3.447651804,91.1504568,51,0,Triassic Sandstone,silt loam,loam
962,Decadal,468222,428659,53.749832,-0.966908,0.56712943,0.72860694,0.78839004,0.787987147,0.9787185,0.8314118,-0.46158528,0.50054085,0.568089,0.625997038,0.9528987,0.75364155,1.744852135,1.468471933,283.4161271,7.297097527,0.006558994,4.464041298,101309.0105,321.7266206,117.0776306,3.720308781,0.623661339,0,21,39,40,1.399999976,21,41,38,1.399999976,33,0.01,9.414013815,166.084657,751,0,Triassic Sandstone,loam,loam
963,Annual,498165,457075,54.000372,-0.503891,0.71150327,0.67912644,0.866184,0.872212543,1.0280994,0.7097184,0.3988729,0.44198298,0.8131614,0.799569331,1.0917134,0.48225215,1.90728368,1.422106097,283.1171541,6.475027417,0.006522438,3.923954999,100600.8907,319.7954638,119.3603331,31.79355431,2.149077177,6.799999237,9,77,14,1.600000024,17,67,16,1.480000019,550,0.015,15.53642233,120.5875856,51,1591.418335,Chalk,sandy loam,sandy loam
967,Annual,480775,116135,50.939008,-0.85175,0.6442064,0.7171219,0.8121399,0.816189059,1.0032343,0.788534,0.4626025,0.53551507,0.76131743,0.803987736,1.006212,0.60158086,2.810131431,1.507115217,283.7130407,6.336254195,0.006806053,4.163962614,99901.36031,320.3003735,126.132268,133.158371,4.093994141,37.40000153,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,22.6132067,68.22033929,1001,0,Chalk,loam,loam
973,Annual,596253,292374,52.493947,0.889457,0.85034233,0.82695985,0.9430251,0.938668142,1.1540576,0.94556403,0.73100936,0.753073,0.927228,0.927925994,1.2349963,0.97868454,1.765060242,1.530140406,283.8510005,8.134556528,0.006711781,4.272307752,101151.2394,321.115583,121.893614,34.00492096,0.551792443,2.899999619,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,67.86141654,68.63298563,5001,0,Chalk,loam,clay loam
975,Annual,346365,321895,52.791934,-2.796804,0.20341241,0.26359975,0.47228193,0.612620699,0.9974844,0.48639345,-0.13537145,-0.32923758,-0.10267435,-0.256476741,0.99733037,0.25772372,1.950438117,1.437621334,283.35082,7.561281574,0.006629855,4.553763577,100147.1741,322.8625244,115.6875208,90.70995331,3.877815962,3.099998474,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,1.537194134,54.35413316,1001,0,Triassic Sandstone,loam,clay loam
977,Annual,447756,443533,53.88578,-1.274932,0.73555815,0.7320546,0.87106884,0.861828669,0.9972722,0.76513106,0.78261197,0.89831173,0.9045523,0.908465226,1.0044566,0.96521115,1.923439213,1.47481862,283.2184994,7.170043959,0.006488548,4.382948034,101087.9544,321.046007,118.954919,29.52817154,25.47060776,30.29999924,22,41,37,1.399999976,29,37,34,1.350000024,260,0.01,0.514961508,172.0717627,501,54823.16016,Magnesian Limestone,loam,clay loam
978,Annual,438175,127435,51.045001,-1.456817,0.8694814,0.8697887,0.93392324,0.951840536,1.0027955,0.88783497,0.78824055,0.7964082,0.9036862,0.89803121,0.98515487,0.8212464,2.280887184,1.505340567,283.7973944,8.427272862,0.006818038,4.257951237,100165.0909,321.6529821,124.2831541,88.02688599,1.690190554,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,29.52047977,150.0278408,1,0,Chalk,sandy clay loam,clay loam
989,Annual,571275,270019,52.301577,0.510509,0.85462314,0.93024546,0.93352956,0.922532742,1.0131123,0.983405,0.6230252,0.8070811,0.8318796,0.816486414,1.0246998,0.90866065,1.475575029,1.510390101,284.0333192,8.134556528,0.00674268,3.96141459,101352.7038,322.2362892,119.9280917,20.56355476,0.672048986,1,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,54.51524126,120.4650381,5001,0,Chalk,sand,loamy sand
991,Multiannual,593810,162941,51.332521,0.780732,0.79614186,0.8250576,0.901314,0.855539767,1.0195315,0.856877,0.3056376,0.56014836,0.7411989,0.726060881,1.0767775,0.65273035,1.500985765,1.477081111,284.4332904,7.604655088,0.007010678,3.710231019,101260.4114,323.1032865,121.8521706,11.47546959,4.014831066,3.699999809,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,26.77729474,539.6837227,251,56796.68359,Chalk,loam,clay loam
1005,Annual,534470,215060,51.81799,-0.050507,0.29570585,0.5067383,0.5897809,0.589563008,0.997073,0.72610575,0.49122697,0.66192853,0.8467957,0.793875758,0.9990219,1.3013692,1.485158819,1.486140734,283.9024707,7.941128241,0.006727928,3.601709912,100685.4818,321.8257753,121.0350513,64.09438324,9.231119156,34.39999771,11,80,9,1.570000052,19,72,9,1.480000019,550,0.015,35.77086512,726.4306108,101,0,Chalk,sandy loam,sandy loam
1009,Annual,360325,321455,52.789188,-2.589747,0.79270583,0.7452557,0.90351135,0.900124602,1.0190256,0.76500714,0.6431973,0.6187328,0.816237,0.817741315,0.99472463,0.66598433,1.849233298,1.455830241,283.4967609,7.561281574,0.006656529,4.499683743,100456.2029,323.4692405,116.1934799,68.07831573,1.567851543,2.199996948,5,89,6,1.700000048,5,89,6,1.700000048,30,0.14,0.375673412,77.6870882,1001,60.67718887,Permian Sandstone,sand,sand
1013,Annual,371695,219735,51.875453,-2.412553,0.820384,0.8605956,0.90739244,0.907209984,1.027721,0.8995567,0.80936897,0.7331518,0.9160178,0.929838944,1.019296,0.7474483,2.31681271,1.5363578,283.8017191,7.50607898,0.00680569,4.540369044,100472.6265,324.1312118,123.9217649,65.82968903,1.966069579,13.69999695,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,0.709354384,76.48555505,101,13.62312412,Triassic Sandstone,loam,clay loam
1018,Annual,440604,219308,51.870868,-1.411649,0.8353211,0.87949884,0.92913616,0.916758622,0.9936831,0.9027435,0.7710675,0.8696888,0.8945991,0.898753977,1.0062844,0.9236321,1.864731654,1.499057384,283.5006139,7.847316624,0.006649913,4.317103686,99965.72056,321.7517851,120.1170148,132.2684937,2.096538782,23.69999695,48,23,29,1.25,45,26,29,1.25999999,184,0.02,5.386044587,123.511315,51,0,Oolites,clay,clay
1026,Annual,477736,484861,54.253517,-0.808327,0.5869888,0.4721452,0.85119605,0.845389238,1.0388888,0.4950494,0.59044003,0.6119673,0.8421974,0.847522785,1.0856018,0.65599513,1.987623216,1.398214737,283.0128366,7.124206013,0.006467239,3.807435498,100758.2235,319.4161613,118.1886031,30.62462997,0.615640998,4.800001144,9,77,14,1.600000024,17,67,16,1.480000019,0.1,0.02,0.662529179,34.34434886,751,0,Corallian Limestone,sandy loam,sandy loam
1027,Annual,371067,89099,50.700804,-2.411046,0.8694776,0.9317163,0.93722343,0.947112112,1.0212197,0.98352426,0.8816093,0.8928287,0.95326424,0.942833954,1.0413198,0.912857,2.934830228,1.484462192,284.191573,7.90585989,0.007015383,3.696223307,100705.2635,323.9432623,127.0130034,52.02031708,1.613611221,4,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,4.686984572,335.7865376,101,0,Chalk,loam,clay loam
1032,Multiannual,489819,200922,51.69986,-0.701728,0.94197875,0.90284944,0.9730768,0.965727216,0.9742545,0.9102758,0.29241246,0.6419625,0.6538514,0.637277756,0.9235964,0.94965804,2.0594195,1.447855395,283.4833396,8.154764635,0.006630136,3.501342697,99810.12883,320.5285012,120.4955216,120.9054108,2.158306599,0,11,35,54,1.49000001,20,37,43,1.399999976,550,0.015,18.56207921,348.1356988,101,0,Chalk,silt loam,loam
1040,Multiannual,479775,197855,51.673805,-0.847729,0.707747,0.8217166,0.93402946,0.923426216,1.015495,0.83509797,0.5729562,0.8994675,0.90374017,0.898996799,1.0112976,1.026706,2.011610076,1.534141256,283.3489337,8.154764635,0.006597978,4.25413221,99532.00292,320.0384047,124.8486401,200.876709,2.75449872,72.90000916,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,14.86827645,185.7587979,51,28313.95117,Chalk,sandy clay loam,clay loam
1044,Annual,534170,232700,51.976568,-0.047998,0.5032766,0.5654352,0.74975216,0.796729283,0.9932476,0.6447864,0.6986461,0.6303866,0.8598959,0.796363146,1.0000173,0.6579702,1.600930997,1.476946737,283.5342443,7.941128241,0.006608635,3.642577354,100052.4287,320.2589313,121.1018607,136.4006805,1.947810292,25.80001068,54,22,24,1.230000019,44,34,22,1.279999971,550,0.015,47.01186855,87.10273694,101,0,Chalk,clay,clay
1049,Annual,370295,227975,51.949462,-2.433602,0.6591386,0.62142193,0.8405818,0.845494636,1.0453897,0.65963805,-1.0309544,0.32526296,0.6084547,0.628843948,1.4546729,0.6913983,1.954819279,1.491526798,283.8030519,7.50607898,0.006800813,4.542223599,100530.5192,324.2348184,119.7963924,62.39092255,1.075425267,9.100002289,22,41,37,1.399999976,29,37,34,1.350000024,15,0.05,0.60188182,112.2334733,101,0,Triassic Sandstone,loam,clay loam
1055,Multiannual,367925,332175,52.886058,-2.478114,0.8345123,0.8646554,0.9152668,0.908711228,1.0048035,0.89457124,-2.1363287,0.6627948,0.6685798,0.669594532,0.93783706,0.99806434,2.077710844,1.429074905,283.2320543,7.783296916,0.00656636,4.460810496,100021.0228,322.204682,114.6323236,115.6938248,3.503037453,10.90000153,10,75,15,1.580000043,15,68,17,1.50999999,33,0.01,2.3694888,223.6184611,1001,0,Permian Sandstone,sandy loam,sandy loam
1056,Annual,454325,129425,51.061597,-1.226164,0.82443774,0.87952673,0.91514397,0.90476672,1.0032985,0.9145468,0.67151296,0.6838397,0.8334354,0.694491042,1.0030292,0.7312919,2.417962764,1.492484932,283.9078544,8.427272862,0.006843447,4.220947786,100394.7265,321.9333019,122.0294404,95.59860992,5.602080822,10.29999542,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,45.60416669,129.4738035,1,0,Chalk,loam,loam
1060,Annual,441201,453298,53.9741,-1.373338,0.64151824,0.8063289,0.8478722,0.877219984,1.0585893,0.89544207,0.61708295,0.7621005,0.8120816,0.803823159,1.0508659,0.863271,1.925136914,1.44894915,283.2096935,7.170043959,0.006480881,4.361673324,101151.7862,321.0496391,116.6725902,22.41212463,9.651963234,2.400001526,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,0.815331528,129.629063,251,0,Triassic Sandstone,loam,clay loam
1061,Multiannual,310230,93968,50.738358,-3.273529,0.9082974,0.8744609,0.95586836,0.956047959,0.99997103,0.8824744,-0.5274135,0.7681873,0.78283477,0.731787418,0.96499676,0.9268501,2.661664837,1.422736867,284.1797262,7.064950844,0.007080918,3.983312717,100479.1789,325.188354,121.7639128,60.12137985,3.759369373,12.20000076,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,2.754501696,215.5568407,51,0,Triassic Sandstone,sandy loam,sandy loam
1063,Multiannual,308505,91463,50.715567,-3.297346,0.8833974,0.8988518,0.9405609,0.936945727,0.9982594,0.91817886,-0.32516813,0.43661153,0.48661792,0.462854058,1.0030627,1.2320288,2.540251909,1.508409142,284.3602459,7.064950844,0.007140354,3.985720617,100829.4936,326.037862,128.6771057,42.28378296,4.03877449,17.19999886,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,1.327549793,272.4778756,51,0,Triassic Sandstone,sand,sand
1075,Multiannual,419210,116518,50.947778,-1.727915,-0.3037566,0.52525735,0.5259022,0.489903152,0.9929408,0.9762955,-0.5175936,0.20425606,0.26051205,0.244341134,0.9940807,0.7061811,2.445783132,1.471788334,284.0123525,7.617962865,0.006902126,4.304213497,100479.1414,322.7660478,120.5783117,99.19120789,2.1947577,23.30000305,5,89,6,1.700000048,5,89,6,1.700000048,75,0.05,16.62207004,85.28728432,51,0,Chalk,sand,sand
1085,Annual,471835,149655,51.241555,-0.972307,0.8749608,0.89655966,0.945457,0.949788949,1.0357748,0.9197196,0.6606504,0.8295069,0.84081787,0.842317565,1.0386316,0.952709,2.004874036,1.413055302,283.8883803,8.449890581,0.006809285,3.454530624,100442.2947,321.9538636,118.4380042,84.30044556,3.699962139,1.200004578,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,26.42456869,177.2995024,251,0,Chalk,loam,clay loam
1087,Annual,417530,200470,51.702695,-1.747725,0.53826547,0.6368779,0.883553,0.889137187,1.0620025,1.3383188,-0.21739924,0.63986695,0.8074837,0.811924874,1.2742918,1.1319128,1.880339538,1.447115084,283.8400621,7.806790904,0.006781806,3.611160313,100482.1349,323.4913511,119.5336275,78.18107605,2.45629096,0,54,22,24,1.230000019,44,34,22,1.279999971,0.1,0.06,1.14908604,126.6717896,251,0,Oolites,clay,clay
