No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
710,Annual,416545,199235,51.691621,-1.762037,0.66777384,0.8387038,0.8457433,0.865306105,1.0275058,1.0382786,0.47116184,0.6916062,0.8114308,0.869710846,0.9979807,1.2440256
711,Annual,365161,88822,50.697988,-2.494645,0.9180928,0.9062785,0.95968235,0.966615783,1.0200007,0.9177922,0.9038359,0.8573621,0.9627126,0.960394908,1.077378,0.88612366
717,Annual,415095,196165,51.664059,-1.783145,0.8388994,0.80930936,0.9272993,0.936788561,1.0379348,0.82784367,0.82271826,0.7225765,0.94466513,0.942659726,1.0589994,0.7346321
719,Multiannual,583440,331530,52.850006,0.722737,0.8847054,0.78865,0.95418847,0.952795618,0.9982522,0.7936828,0.047887325,0.4361543,0.598554,0.737123155,0.8105968,0.65230954
725,Multiannual,544949,212362,51.791132,0.100289,0.83878726,0.83483696,0.9180429,0.838051004,0.99949795,0.8566083,-0.32846785,0.58722377,0.7364328,0.822542436,0.96180844,0.68463135
734,Annual,555158,237027,52.009983,0.259287,0.8464674,0.82989794,0.92312366,0.910361074,0.9997707,0.848262,0.7087658,0.63816804,0.86935914,0.86891408,0.9985168,0.6625794
737,Decadal,447443,466389,54.091214,-1.276142,0.7272843,0.80865955,0.853232,0.839933628,1.0006405,0.8772425,-1.1176682,0.3182357,0.7088046,0.570132435,1.0195241,1.6161481
739,Annual,577902,279029,52.380389,0.612361,0.8989632,0.8520788,0.9534019,0.945672029,0.9966493,0.8596504,0.89225286,0.9502553,0.95431757,0.919222341,0.98932767,0.98345476
745,Annual,457050,139850,51.155066,-1.185638,0.9552502,0.9498324,0.9777772,0.980380754,0.99903023,0.955034,0.9262892,0.9533584,0.9625943,0.96236457,1.0005723,0.97214544
746,Multiannual,343906,349183,53.036956,-2.837988,0.61369663,0.7319477,0.78540695,0.810952525,1.0003654,0.8393738,0.09181827,0.42034483,0.4574756,0.497956621,0.9992382,0.79587984
750,Annual,596282,312398,52.673717,0.90174,0.8888544,0.8069079,0.953289,0.947676053,1.0034171,0.8126757,0.7939811,0.82237804,0.92168075,0.944438208,0.9557152,0.8468537
752,Annual,496522,445190,53.893897,-0.5327,0.94657737,0.9037642,0.97532153,0.97746354,1.0004734,0.90698373,0.87917536,0.793875,0.9537126,0.964260659,1.0155503,0.7997425
762,Annual,491101,436199,53.814091,-0.617829,0.7780265,0.77558035,0.8860446,0.89715742,1.0151131,0.807258,0.5593098,0.5051384,0.8671323,0.899372419,1.2516507,0.59514683
768,Annual,418025,204515,51.739048,-1.740355,0.867803,0.8412747,0.93528026,0.946338968,1.0048859,0.8551513,0.8348928,0.75083476,0.9301184,0.938626078,1.0081441,0.760974
769,Multiannual,344325,322295,52.795322,-2.827121,0.46885312,0.5386628,0.7074134,0.724349255,0.99815065,0.64332116,0.29460043,0.28208023,0.5569731,0.572491886,0.99965453,0.4350805
779,Annual,509575,468102,54.097144,-0.325922,0.9512377,0.88955164,0.97925293,0.978510115,1.0016705,0.891531,0.7588051,0.7507921,0.8939447,0.878197266,0.87516403,0.81219
783,Multiannual,571102,167825,51.383677,0.457453,0.043148756,0.52910364,0.7065345,0.67184044,0.9960415,0.63175476,0.24847323,0.31243742,0.63319516,0.577853165,0.99816316,0.4184573
786,Annual,417320,200058,51.698998,-1.750784,0.26732814,0.5181062,0.83304846,0.853536014,1.0191513,1.4516566,0.1717962,0.623013,0.74835527,0.764105704,1.0281519,1.2792993
801,Annual,457045,177915,51.497301,-1.179628,0.8885292,0.85537714,0.9460335,0.944930956,1.0002286,0.86582375,0.82312894,0.86600107,0.9539598,0.92991298,1.0108367,0.8746266
813,Multiannual,342881,368122,53.20707,-2.856651,0.5264219,0.66139495,0.7751788,0.790125277,0.99720085,0.74682134,-1.6457133,-0.14206159,-0.09595741,-0.094313086,0.995443,0.6788191
814,Annual,418320,138780,51.147988,-1.739464,0.9210284,0.9292766,0.97704566,0.982851415,0.99493456,0.93329847,0.9238027,0.9374184,0.9674107,0.963916686,0.99781287,0.9466198
816,Annual,416905,196385,51.665986,-1.756966,0.72736704,0.82744277,0.855346,0.852925487,1.0147188,0.90708035,0.85177016,0.79372764,0.9315071,0.925318002,0.997412,0.80545074
819,Annual,451385,174845,51.470241,-1.261601,0.9270413,0.91466045,0.96450067,0.96383514,0.9966336,0.92246777,0.5670112,0.80626523,0.8827208,0.87616348,0.98024124,1.1529332
825,Annual,473785,147315,51.220269,-0.944859,0.93029237,0.9079489,0.966135,0.96958142,0.9982867,0.91442215,0.8978911,0.87353045,0.9498981,0.952228164,1.0005118,0.88387936
831,Annual,436232,479718,54.21191,-1.445937,0.75707453,0.7545148,0.87855124,0.884152556,1.0203758,0.7876392,0.69294006,0.6534792,0.85953915,0.860442428,0.9691017,0.68473583
833,Multiannual,309010,88029,50.684774,-3.289347,0.84593356,0.90138775,0.92105573,0.90615776,1.0011497,0.9409196,0.39128196,0.7559567,0.7942795,0.790347799,1.0054201,1.131181
835,Annual,620949,156972,51.269044,1.166016,0.8203815,0.793066,0.9110497,0.908040511,0.9953262,0.81321967,0.6787306,0.67129743,0.92277336,0.897889631,1.2289715,0.77716947
836,Annual,620950,156970,51.269025,1.166029,0.69685173,0.713454,0.83909965,0.820491801,1.0139505,0.7633058,0.33067614,0.60019785,0.80071896,0.792137107,1.2125545,0.7262321
837,Multiannual,486225,192835,51.627728,-0.755711,0.64329886,0.81806207,0.81915295,0.827632186,1.0009071,0.9801314,0.33146757,0.6561572,0.7554729,0.649600779,1.0005454,1.2417437
840,Annual,425455,322305,52.797701,-1.623906,0.67222136,0.8061727,0.83257836,0.837320874,1.0220847,0.9048655,0.6014517,0.8233391,0.8333026,0.863719846,1.0444525,0.9619904
856,Annual,420776,368997,53.217615,-1.690313,0.71236503,0.81734395,0.84645593,0.885201093,0.9992653,0.90107304,0.8081192,0.84353536,0.90150595,0.9218416,1.0012894,0.8784353
861,Annual,599467,291039,52.480796,0.935934,0.86873055,0.8365972,0.93715656,0.959000145,0.99617016,0.8492152,0.8525661,0.92983323,0.9473759,0.93974635,1.0154947,0.9562529
865,Annual,434655,146655,51.218044,-1.505184,0.8741489,0.8715608,0.9368412,0.936787069,1.0023059,0.8881878,0.7279186,0.81281614,0.876258,0.906887894,1.010315,0.8599327
870,Annual,426755,109725,50.886395,-1.621011,0.91464674,0.94521546,0.9565519,0.938233378,1.0013741,0.9666591,0.72671974,0.71770465,0.90389633,0.882312513,1.0166719,0.7350926
871,Annual,500472,453664,53.969283,-0.469833,0.83971405,0.8191891,0.9226998,0.944607894,1.0090721,0.8367987,0.5504898,0.6530056,0.8899867,0.926895168,1.0619906,0.6767991
873,Annual,405920,201920,51.715973,-1.915703,0.86874676,0.8636663,0.93361586,0.941384784,1.0015011,0.8809303,0.82427657,0.8064204,0.9427893,0.940792601,1.0305856,0.81761503
895,Annual,433596,177933,51.499338,-1.517401,0.9040374,0.88825774,0.95320034,0.941218901,1.034356,0.90452397,0.53848004,0.7183554,0.7900499,0.814133512,1.1598037,0.9014739
903,Annual,443455,129215,51.060632,-1.381291,0.8735474,0.8545296,0.9376811,0.949280378,0.99740857,0.86858016,0.86016315,0.74632347,0.9606259,0.935402504,0.9895575,0.7496158
906,Annual,418834,197239,51.673603,-1.729029,0.69645333,0.7845684,0.83890605,0.866867527,1.0235863,0.8589242,0.73442376,0.7449477,0.86320853,0.847951351,1.0190921,0.785584
913,Annual,435756,130753,51.074991,-1.490995,0.92175907,0.86202705,0.96871877,0.973878864,1.0184139,0.866889,0.90435827,0.917389,0.9526477,0.942312652,0.99049294,0.93298
926,Annual,455615,171065,51.435857,-1.201301,0.88583493,0.8487017,0.94528437,0.95626465,1.001773,0.85895425,0.7138985,0.8690287,0.87879646,0.91022241,0.9891608,1.0484349
944,Annual,471667,139431,51.149658,-0.976751,0.6235774,0.73691106,0.79464746,0.785956988,1.018591,0.83659977,0.49184078,0.7893005,0.8344227,0.851981801,1.0717876,0.8912608
946,Annual,506555,108475,50.865968,-0.487194,0.43164235,0.78720784,0.7872503,0.868692062,0.9968211,1.0028212,0.5002645,0.69952905,0.7737363,0.884602343,0.9973099,0.8023151
956,Annual,621658,156502,51.264549,1.175872,0.91925436,0.9184535,0.9600962,0.953250791,0.99868894,0.92889714,0.86202097,0.81332135,0.93570423,0.907779797,1.0009882,0.8247472
960,Multiannual,330507,91412,50.718161,-2.985744,0.45726126,0.7659222,0.77296424,0.805278823,0.99864507,1.0569707,-0.72194695,0.35025984,0.42149192,0.378543506,0.9991801,1.2957952
962,Decadal,468222,428659,53.749832,-0.966908,0.69491446,0.7209305,0.83615553,0.827720633,0.99816525,0.7741002,0.47108263,0.89209896,0.8966109,0.882135959,1.0308625,1.0009221
963,Annual,498165,457075,54.000372,-0.503891,0.85753775,0.83377606,0.9294832,0.931870144,1.0000596,0.8494753,0.7440386,0.69555473,0.8967749,0.903852958,1.0389552,0.71625036
967,Annual,480775,116135,50.939008,-0.85175,0.6644387,0.80191505,0.840209,0.888712685,0.99470586,0.8830543,0.6076095,0.66163105,0.8063859,0.864108589,0.99612385,0.7225263
973,Annual,596253,292374,52.493947,0.889457,0.869192,0.745243,0.9573608,0.957529513,1.0689088,0.7584752,0.8715322,0.74977064,0.95565104,0.9529684,0.97431386,0.7550764
975,Annual,346365,321895,52.791934,-2.796804,0.30814707,0.2923686,0.59363055,0.79306823,0.9978392,0.42068967,0.08534247,-0.0450356,0.3195582,0.346493329,0.9986546,0.2068443
977,Annual,447756,443533,53.88578,-1.274932,0.77812153,0.76752424,0.89872164,0.903118062,0.99666315,0.790773,0.80283,0.88769054,0.90311027,0.907859397,1.0026358,0.94326675
978,Annual,438175,127435,51.045001,-1.456817,0.87038785,0.8531445,0.93539405,0.950191097,0.99920946,0.8681215,0.7893985,0.7795484,0.8962227,0.905367295,0.99243444,0.8056501
989,Annual,571275,270019,52.301577,0.510509,0.87518317,0.7988729,0.9460995,0.947812388,0.99792135,0.80624247,0.5806,0.73791844,0.81179094,0.795261575,0.9724787,0.81970537
991,Multiannual,593810,162941,51.332521,0.780732,0.8600615,0.8103355,0.9353297,0.92767979,1.0071343,0.82184505,0.426094,0.61478084,0.788085,0.79616496,1.0678929,0.6855546
1005,Annual,534470,215060,51.81799,-0.050507,0.4232998,0.5060906,0.6656991,0.707361911,0.9977975,0.6364293,0.56055987,0.77063656,0.81301713,0.753590174,0.9977957,0.8671878
1009,Annual,360325,321455,52.789188,-2.589747,0.90284914,0.9162555,0.95035636,0.941772148,1.0009716,0.93256587,0.8835355,0.89519197,0.9600428,0.957775409,1.0462519,0.91486216
1013,Annual,371695,219735,51.875453,-2.412553,0.8161353,0.77297413,0.91143197,0.912181656,0.99566936,0.79100853,0.8221468,0.7047411,0.93339914,0.944019827,0.99092776,0.7124943
1018,Annual,440604,219308,51.870868,-1.411649,0.8693882,0.85923743,0.9366627,0.925011454,0.9975624,0.87431633,0.8622764,0.7752758,0.9433819,0.943779475,1.0015911,0.78253144
1026,Annual,477736,484861,54.253517,-0.808327,0.76440823,0.7051579,0.88933325,0.912773351,1.0030642,0.7267329,0.6998051,0.8242878,0.84782267,0.863037087,1.0347649,0.91932774
1027,Annual,371067,89099,50.700804,-2.411046,0.8524307,0.78553843,0.9337683,0.949160402,0.9939888,0.7961116,0.84828246,0.754825,0.9418601,0.94756021,1.021263,0.7627705
1032,Multiannual,489819,200922,51.69986,-0.701728,0.9595357,0.9129619,0.98204994,0.969519161,0.9763211,0.91819143,0.40191,0.6986325,0.69913894,0.655050551,0.9851374,0.9908302
1040,Multiannual,479775,197855,51.673805,-0.847729,0.9134743,0.87504816,0.9676925,0.964610476,0.99515235,0.8793947,0.86551744,0.89981925,0.93885016,0.934813235,0.9970498,0.9207024
1044,Annual,534170,232700,51.976568,-0.047998,0.5816113,0.62099534,0.79275614,0.83822479,0.9942452,0.68272877,0.6383891,0.5767672,0.827349,0.816664408,1.0004135,0.6135845
1049,Annual,370295,227975,51.949462,-2.433602,0.693818,0.65880543,0.84669936,0.858882298,1.0043463,0.69521636,-1.1511974,0.38185453,0.65966314,0.662595198,1.4813241,0.81398314
1055,Multiannual,367925,332175,52.886058,-2.478114,0.84267783,0.8295381,0.9208164,0.916548891,1.0007865,0.84904844,-0.57971144,0.71166456,0.7144105,0.740738343,0.9603348,1.0016155
1056,Annual,454325,129425,51.061597,-1.226164,0.83272207,0.84644186,0.9175196,0.927477685,0.9975999,0.8704966,0.57728475,0.6663591,0.7695378,0.747934731,0.9967269,0.75876904
1060,Annual,441201,453298,53.9741,-1.373338,0.7164343,0.7044848,0.85681784,0.901684588,1.0143313,0.7418888,0.64223987,0.6401587,0.8544785,0.88123344,1.0604742,0.6765023
1061,Multiannual,310230,93968,50.738358,-3.273529,0.9294405,0.9453813,0.9640902,0.964102049,1.0000892,0.9588466,-0.32978868,0.54585665,0.6086845,0.532412754,0.97284234,0.771133
1063,Multiannual,308505,91463,50.715567,-3.297346,0.9082031,0.9448397,0.95385844,0.945463964,1.0023565,0.9698674,0.57090354,0.79087603,0.8120887,0.734793588,0.989163,0.90887177
1075,Multiannual,419210,116518,50.947778,-1.727915,0.33554554,0.5625363,0.6154387,0.654173307,0.99872935,0.79147047,-0.012337804,0.030726433,0.20921344,0.218354672,1.0005274,0.43951282
1085,Annual,471835,149655,51.241555,-0.972307,0.8885509,0.8422421,0.95107174,0.955797031,1.0206081,0.85144514,0.82372534,0.8350438,0.91037196,0.925482837,1.0109323,0.86195123
1087,Annual,417530,200470,51.702695,-1.747725,0.5996312,0.5252601,0.9398289,0.944534909,0.98602134,1.4707134,0.2645542,0.5913234,0.9133977,0.910780769,1.1933079,1.3495088
1088,Multiannual,381185,300905,52.605589,-2.279252,0.7377314,0.7559454,0.8624114,0.873016608,1.0226098,0.7997004,0.7198589,0.69545686,0.882373,0.882221322,1.0875188,0.7330734
1093,Multiannual,507980,215060,51.823731,-0.43465,0.969068,0.9632163,0.98457676,0.960255496,1.0005105,0.9666104,0.7343989,0.8237224,0.91913795,0.899407253,0.89065254,0.88784784
1097,Annual,421899,155400,51.297305,-1.687288,0.910851,0.8925692,0.956203,0.958720941,0.9925682,0.90218425,0.81519896,0.7640617,0.93824595,0.933752734,0.94444156,0.7791686
1100,Multiannual,486475,195515,51.65178,-0.751439,0.79942745,0.8222658,0.89702183,0.931587264,1.0042721,0.85520256,0.5657981,0.52780426,0.7764765,0.777709634,0.99932474,0.58406144
1104,Multiannual,593350,152390,51.237917,0.768431,0.122225165,0.71843076,0.7216221,0.745879047,0.997572,1.0422062,0.25128466,0.56033087,0.6970614,0.705255108,0.9979448,0.6813597
1112,Annual,541193,112242,50.892408,0.00619,0.614979,0.66938925,0.785854,0.86011966,1.0020713,0.7481276,0.60885936,0.63408124,0.8423269,0.912819851,1.0168513,0.6702263
1113,Annual,544973,160614,51.326151,0.079318,0.6103476,0.67248064,0.7826214,0.878149583,0.99937665,0.75502104,0.70943403,0.6500286,0.8668903,0.879643453,0.9990054,0.67633325
1126,Annual,452805,185805,51.568647,-1.23952,0.8216014,0.86577266,0.9080465,0.920627992,1.0069764,0.9024684,0.4236465,0.84727764,0.854288,0.875680968,1.0388961,1.024072
1138,Annual,471545,410005,53.581753,-0.920817,0.67526937,0.6795146,0.83089054,0.879949085,1.0146737,0.7281601,0.659369,0.7521492,0.8864231,0.866925031,0.9920598,1.2201587
1153,Multiannual,595660,163490,51.336819,0.807556,0.68024826,0.7347369,0.8264326,0.813392494,0.9937677,0.79950345,0.31874806,0.6912079,0.7486963,0.724008555,1.045937,0.82654285
1171,Annual,501160,108370,50.865993,-0.563861,0.780052,0.8584637,0.8840442,0.9142585,1.0007375,0.9188471,0.6845759,0.76911145,0.909745,0.942267636,0.9844909,0.78805184
1176,Annual,542347,246775,52.100996,0.076824,0.8614907,0.8016746,0.9382824,0.963442156,1.0083059,0.8117059,0.73654115,0.79655355,0.9133079,0.925034156,0.9607676,0.8201792
1178,Annual,415298,120231,50.981283,-1.783446,0.8849388,0.86854416,0.9426908,0.955841143,0.9997576,0.8816947,0.88558847,0.8537481,0.949536,0.958412748,1.0073539,0.86292773
1197,Multiannual,568960,157070,51.2877,0.421603,0.71586764,0.8464714,0.8529798,0.869774549,0.9993365,0.95578027,0.47464854,0.58304095,0.72644186,0.750489392,0.9971105,0.6853405
1209,Annual,408195,371355,53.23915,-1.878663,0.8172825,0.7996416,0.9094461,0.937001346,0.99604666,0.8213165,0.7829022,0.7540091,0.8921424,0.926967791,1.001215,0.7789192
1218,Annual,488695,113025,50.909886,-0.739813,0.90297896,0.86108464,0.95408547,0.959632381,1.0053662,0.86900216,0.8624737,0.7226808,0.95698655,0.948313706,1.0027748,0.7260513
1219,Annual,499533,458169,54.009939,-0.482672,0.8483551,0.7727486,0.93328303,0.943466177,1.0005133,0.7827639,0.70640975,0.66704804,0.8953515,0.923609346,1.0502063,0.68793476
1221,Annual,600320,280514,52.38599,0.942173,0.8474513,0.8641657,0.92112446,0.925088218,1.0003138,0.88941616,0.3488155,0.6908741,0.72975826,0.839138416,0.9952652,1.1500255
1229,Annual,372065,225055,51.923302,-2.407611,0.80811775,0.7873392,0.9038123,0.920371258,0.99969935,0.8103374,0.6305026,0.6568394,0.85006714,0.757273345,1.0157773,0.69173133
1231,Annual,525725,214639,51.816241,-0.17746,0.7617431,0.8792856,0.8803896,0.873058829,1.0021733,0.98386055,-0.5095099,0.81837076,0.89161724,0.900383096,1.024479,1.1436845
1239,Multiannual,490487,199850,51.690116,-0.692342,0.9326875,0.9306454,0.9717985,0.948676309,1.058951,0.97677225,0.39544457,0.6144631,0.65604675,0.688235503,1.019545,0.8269326
1240,Annual,490319,451402,53.950829,-0.625228,0.7732979,0.7465581,0.8878775,0.93298442,0.99856687,0.7727135,0.7518585,0.6825793,0.88720566,0.932416636,1.0013199,0.703299
1246,Decadal,428456,434151,53.802872,-1.56941,0.79180324,0.8573115,0.8916901,0.849689453,1.0070927,0.90738076,-3.7110205,0.7134905,0.9032155,0.891893016,0.90993136,1.2541885
1250,Annual,366155,88067,50.691258,-2.480502,0.9317782,0.9212855,0.9661669,0.971123655,1.0111741,0.92981184,0.88900405,0.89054734,0.95017177,0.949996783,1.0634438,0.9260277
1252,Annual,384085,85589,50.669745,-2.226562,0.87205327,0.828738,0.93910706,0.945814996,0.9993298,0.839931,0.60803235,0.7691011,0.8010154,0.848472398,1.0145442,0.8837775
1253,Annual,529927,236255,52.00952,-0.10839,0.9546646,0.90483975,0.98106265,0.976503393,1.0106783,0.9073566,0.85709405,0.90988946,0.9309711,0.8883338,0.98345053,0.9444932
1266,Annual,546105,250196,52.130752,0.133117,0.80437154,0.71916765,0.9166429,0.922734442,0.9891793,0.7320435,0.74623567,0.79632294,0.95576835,0.930137644,0.9239248,0.81631595
1270,Multiannual,512008,204631,51.729209,-0.379591,0.90667236,0.9104536,0.9533266,0.942418866,0.9981226,0.9236029,0.5661153,0.87191254,0.90640295,0.926023221,0.9858532,0.9137119
1282,Annual,503845,465217,54.072411,-0.414492,0.9456399,0.92202485,0.973639,0.978417665,1.0018612,0.92663985,0.8736828,0.88127196,0.9375833,0.911987075,1.0089394,0.89939916
1284,Annual,340881,365818,53.186143,-2.886164,0.81882936,0.9114509,0.9120662,0.910342739,1.0016038,0.9897078,-0.43434525,0.81189775,0.8207269,0.81367515,1.0166675,1.0544643
1286,Annual,445765,199015,51.688028,-1.339363,0.71962094,0.7945484,0.86950105,0.874704345,1.0192592,0.84249127,-0.4164784,0.078569114,0.22713928,0.483733523,1.0642632,0.5024152
1290,Annual,411329,127124,51.043356,-1.839771,0.8012531,0.8513956,0.89596856,0.916971879,0.99837786,0.8938969,0.5075649,0.47495383,0.7512857,0.917419367,0.9942389,0.5376354
1298,Annual,531477,110750,50.88129,-0.132412,0.87674785,0.8754114,0.9376441,0.93492382,0.9956438,0.89222676,0.82988065,0.7834281,0.91993356,0.919579193,1.0087236,0.79896116
1302,Annual,474955,409795,53.57939,-0.869372,0.7791127,0.85916513,0.8834938,0.906724175,1.0006771,0.92088073,0.61282855,0.8446139,0.846967,0.84877768,0.98052055,0.9813962
1304,Multiannual,615432,155355,51.256636,1.086079,0.7282138,0.7718854,0.8901525,0.879935613,0.9959331,0.8001181,0.6446235,0.5106045,0.8766341,0.847785635,1.0006702,0.52640975
1309,Annual,511805,115445,50.927631,-0.410489,0.773183,0.79176784,0.88088,0.907528058,0.99845415,0.82921207,0.7469977,0.7717487,0.8693334,0.880777665,1.012047,0.8132393
1315,Annual,435323,182350,51.538946,-1.492082,0.86385536,0.8721015,0.9307438,0.928207117,0.9961146,0.89254546,0.78771865,0.7729568,0.89342403,0.879958392,1.0046365,0.7995789
1320,Annual,548197,234466,51.988875,0.156837,0.89529085,0.8900249,0.9475416,0.945369418,0.9978567,0.9033669,0.75152695,0.7179233,0.87725604,0.899123403,0.9974767,0.74604213
1322,Annual,457055,131715,51.081923,-1.186851,0.582703,0.7802652,0.8691921,0.883461863,0.9975129,1.1765453,0.636169,0.7471515,0.8561219,0.852314879,0.99771816,0.79209465
1326,Multiannual,568642,158394,51.299688,0.417672,0.69412553,0.70990586,0.8382038,0.88139361,0.9939063,0.7592951,0.5033295,0.6400461,0.7204104,0.838863519,0.9906921,0.77348524
1330,Multiannual,337656,106710,50.856524,-2.88709,0.89089555,0.88628083,0.94525373,0.936169484,1.005257,0.90046626,0.44962025,0.72651315,0.7532192,0.759752206,0.9603239,0.8890064
1338,Annual,604500,329590,52.825013,1.03382,0.8459122,0.87170213,0.9215196,0.918717073,1.0590463,0.91744924,0.83669347,0.85311943,0.9315709,0.927724346,1.1296535,0.99094504
1359,Annual,587801,297801,52.545651,0.76818,0.9189924,0.91741264,0.9646791,0.970681884,0.99552596,0.9254817,0.809473,0.7105684,0.95808995,0.882278155,0.9899924,0.71379423
1362,Annual,545393,248320,52.114085,0.121922,0.80408823,0.8120105,0.9006102,0.927460367,1.0040048,0.8404849,0.7236338,0.6502021,0.87562466,0.903062662,1.0035338,0.67308104
1374,Annual,480015,105855,50.84669,-0.864813,0.8077345,0.87151074,0.9004283,0.911693946,1.0037781,0.91888094,0.68923104,0.83083975,0.9511834,0.950621317,1.0292428,0.84070086
1375,Annual,579730,116545,50.920369,0.555725,0.8783618,0.8628521,0.939398,0.948507219,1.001564,0.8769783,0.82418275,0.8131622,0.91184235,0.924737758,1.0038885,0.8353146
1378,Multiannual,625865,329195,52.812949,1.35009,0.84938884,0.78489393,0.9327947,0.912828574,1.0095592,0.7958873,-0.88641214,0.8368795,0.89369357,0.867743045,0.8861992,1.0485492
1390,Annual,432835,310105,52.687636,-1.515672,0.76827335,0.77161515,0.88104314,0.886986334,1.0101109,0.8053051,-0.013417125,0.7567375,0.81496286,0.868551693,1.1538664,0.96446055
1392,Annual,492272,444136,53.8852,-0.597668,0.87786937,0.85668516,0.939965,0.946774316,0.9971392,0.86989737,0.7003044,0.7063826,0.85261345,0.888175718,1.0135531,0.74641645
1394,Annual,532167,111856,50.891073,-0.12221,0.829992,0.8047657,0.91582763,0.941035259,0.9977099,0.82385755,0.766762,0.66070145,0.905806,0.936236119,1.000337,0.6740386
1396,Annual,429013,451669,53.960285,-1.559301,0.4830653,0.73740333,0.75782037,0.819741286,0.996575,0.8985417,0.5310685,0.75458395,0.8130178,0.864779271,1.0013378,1.1589526
1409,Annual,407385,165585,51.389256,-1.895248,0.8335955,0.834928,0.91506124,0.926016093,0.9967412,0.85849553,0.8255886,0.75131536,0.9236969,0.921428571,0.9938995,0.76338935
1411,Annual,543806,248739,52.118264,0.098939,0.86911935,0.8273309,0.93976533,0.95382136,0.98490405,0.838885,0.83868605,0.8814044,0.94501054,0.951057818,0.9542879,0.9053896
1412,Multiannual,574148,171668,51.417273,0.503066,0.7444006,0.74860334,0.8664514,0.842510981,1.0000896,0.78701204,0.5479437,0.5432137,0.82032204,0.813948912,1.0038764,0.5800565
1413,Annual,601620,280454,52.384974,0.961212,0.81206006,0.8923677,0.9026239,0.894434661,1.0000709,0.95414954,0.3437087,0.6980331,0.73975945,0.760367605,1.0057545,0.84694964
1414,Annual,568982,309796,52.659542,0.49707,0.7672569,0.8168099,0.8768565,0.896009817,1.0055293,0.86449015,0.23709244,0.3436759,0.5925682,0.810121595,0.9405164,0.48890203
1416,Annual,400092,197331,51.674743,-2.000061,0.74439496,0.7779286,0.86392003,0.904429913,1.0058398,0.82460546,0.6206964,0.6443292,0.82004344,0.838081726,1.0651816,0.70022005
1431,Annual,377065,266845,52.299237,-2.337735,0.74820286,0.7998725,0.8696743,0.873163152,0.9986898,0.84813136,0.59679747,0.8347482,0.86841273,0.861990064,1.003631,0.9001038
1432,Multiannual,523387,105358,50.834608,-0.249169,0.80443746,0.7903594,0.901515,0.906446463,1.0047437,0.81499445,0.46311128,0.8731736,0.90610754,0.865778629,0.93930566,0.94012415
1445,Multiannual,483465,129525,51.059005,-0.8104,0.6281874,0.6610209,0.7952815,0.838384124,1.0000348,0.72982067,0.21087569,0.21937466,0.5439944,0.700514189,1.014553,0.36657864
1457,Multiannual,379395,264685,52.279911,-2.303436,0.7765845,0.80031,0.8889384,0.907153088,0.99718267,0.83406913,0.62805146,0.54426014,0.8924138,0.879884051,1.0072159,0.55720055
1459,Annual,442275,448573,53.93155,-1.357618,0.4698221,0.51878214,0.68792963,0.826299208,0.9991357,0.63369244,0.85957444,0.8851085,0.94170785,0.881652119,0.9953936,0.9011037
1460,Annual,600337,285230,52.428324,0.945243,0.92451704,0.91513115,0.96667314,0.963702073,0.9966882,0.9220199,0.94404525,0.93184745,0.97305024,0.966853958,1.0012331,0.93741566
1467,Annual,504964,445759,53.897371,-0.404096,0.7498718,0.75724137,0.86922705,0.849368771,1.0010757,0.7954814,0.71150756,0.76073456,0.88201797,0.853984239,1.0131696,0.7922663
1474,Annual,591528,278307,52.369315,0.811893,0.9022609,0.9511208,0.965862,0.962504661,0.99603146,0.9652455,0.61206025,0.9092768,0.91344726,0.880950272,0.99023896,0.9746243
1476,Annual,447155,144755,51.200067,-1.326469,0.8998988,0.88279516,0.9504626,0.954848845,1.0008134,0.89378273,0.8945886,0.86727667,0.9702091,0.964841017,1.0086325,0.87095296
1492,Multiannual,553408,168375,51.393673,0.203631,0.8514892,0.83244747,0.92659116,0.920877858,1.0018928,0.849397,0.5940424,0.8965208,0.93303126,0.904170445,1.0192976,0.92351073
1495,Annual,552986,99263,50.772778,0.168333,0.8308767,0.8552633,0.9121653,0.920607881,0.9991281,0.88496715,0.6702361,0.7004817,0.8531641,0.825445673,1.009732,0.7391266
1503,Annual,469515,385155,53.3587,-0.956962,0.69430006,0.8472522,0.8556488,0.856485536,0.99935645,1.0499468,-0.7476702,0.71160877,0.8463466,0.763425002,1.0582724,1.2369984
1510,Annual,382358,163582,51.371014,-2.254819,0.89249647,0.84636766,0.94953424,0.950958952,0.98847806,0.8553512,0.60730004,0.76226634,0.7943448,0.853226949,1.0815902,0.91301566
1520,Annual,566057,312819,52.687595,0.455388,0.7535199,0.6795583,0.8897927,0.891515065,1.0144892,0.6994562,0.45947528,0.76164955,0.8577172,0.882584553,1.1437755,0.8739252
1523,Multiannual,569586,167144,51.378014,0.435364,0.6974856,0.6973965,0.84178305,0.707801651,0.99521554,0.7420985,0.3884613,0.540726,0.86004806,0.76976938,0.9240165,0.56921893
1525,Annual,387896,209181,51.781153,-2.176849,0.39448845,0.77108103,0.78175294,0.818142276,0.9974731,1.06904,0.5168584,0.5971669,0.81501067,0.791399415,0.9974363,0.6421668
