No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
1591,Annual,426035,105775,50.850909,-1.631527,0.34130043,0.708716,0.7170448,0.81811729,1.0482032,1.0495948,0.3520512,0.5149434,0.75395536,0.817057217,1.0916806,0.59215814
1597,Annual,477825,116540,50.943054,-0.89364,0.3854295,0.7382493,0.7386408,0.774952963,1.0050569,0.9866141,-0.13319016,0.4628672,0.67081416,0.720768473,1.00094,1.4244431
1600,Multiannual,596989,163608,51.33742,0.826676,-0.24973357,0.36354196,0.37365294,0.352321289,0.92834383,0.9126363,-0.8797842,0.21274626,0.22032396,0.165716312,1.1055219,1.0271975
1602,Annual,496929,483556,54.238522,-0.514255,0.8107935,0.82666755,0.90798736,0.936647147,0.9929241,0.8532774,0.72467625,0.72553647,0.88021713,0.89048087,1.0126317,0.753378
1605,Annual,429938,172448,51.450226,-1.57056,0.8033914,0.90335834,0.90353864,0.917695612,0.99922127,1.00585,0.6273258,0.8510574,0.8637915,0.850824578,1.0040672,0.93987966
1614,Multiannual,552369,169622,51.405157,0.189244,0.7790644,0.8126744,0.88319826,0.878582697,1.0002273,0.85354924,0.33143258,0.43566203,0.6989497,0.653735002,1.0079982,0.52273554
1630,Annual,422455,321655,52.791991,-1.668443,0.31939113,0.66217875,0.7461387,0.745480326,0.9896436,1.2226496,0.13751054,0.6153461,0.61678135,0.654795938,0.966817,1.0009844
1641,Decadal,412762,203418,51.729329,-1.816613,0.65057063,0.72064066,0.80679137,0.807677311,1.0013989,0.79823303,-3.7435865,-0.39045548,-0.34149235,-0.207154956,0.87615186,0.6558694
1647,Annual,445410,164780,51.380257,-1.348902,0.86025953,0.9062555,0.9297122,0.939640254,0.9980273,0.93800247,0.7945248,0.6641264,0.9443141,0.939236873,0.9955922,0.6688045
1650,Annual,414445,171495,51.442261,-1.793548,0.8187625,0.908175,0.9228536,0.936327664,1.008534,0.95093465,0.6686761,0.8186217,0.87710965,0.882309627,1.0142502,0.86736166
1653,Annual,465665,148295,51.23007,-1.060931,0.7901347,0.8611933,0.90277016,0.921324574,0.9916255,0.90129113,0.7856266,0.8609929,0.88806117,0.876965341,0.9979501,0.9176084
1654,Multiannual,346163,361198,53.145181,-2.806349,0.78590524,0.89684725,0.8996674,0.852625412,1.0178384,0.9840128,-3.734455,0.010155976,0.3845964,0.395878384,1.0486392,1.7737743
1655,Annual,535222,156951,51.295633,-0.06193,0.97016555,0.9407617,0.98727274,0.988565299,1.0230359,0.946929,0.5373577,0.78298974,0.83508426,0.795489688,1.0896733,1.1088806
1656,Annual,521616,107233,50.851836,-0.273684,0.870783,0.9041998,0.93492484,0.934441805,0.99717623,0.9297515,0.7934718,0.88061476,0.92205906,0.937069896,0.99346966,1.0901973
1659,Annual,416320,129765,51.066985,-1.768461,0.8396884,0.89237714,0.92095137,0.937362915,1.006022,0.9272162,0.32661277,0.7931068,0.79488695,0.753415909,1.0267301,1.0043548
1661,Multiannual,380635,264765,52.280676,-2.285265,0.76014113,0.827959,0.87248933,0.87290085,1.0019004,0.8845213,0.6019753,0.8506249,0.85131025,0.90797845,1.0142928,1.0000335
1662,Annual,430805,276665,52.387144,-1.548793,0.7657363,0.7407332,0.88335997,0.895061141,1.0031219,0.768474,0.44741267,0.68084526,0.71310425,0.625511995,0.9872613,0.86075914
1663,Multiannual,435299,490365,54.307657,-1.458992,0.70296544,0.86384004,0.8648089,0.872631536,0.9963204,1.0157943,0.4965449,0.7227363,0.8095278,0.815436313,0.9985392,1.2014823
1664,Annual,637732,320410,52.729029,1.519457,0.35393268,0.5347256,0.6237724,0.668734867,1.1005769,0.74540925,-1.0529325,-2.169269,0.8118518,0.896022973,4.15504,0.7658166
1676,Annual,636748,321307,52.737509,1.50556,-0.1672808,0.5402525,0.63079476,0.621927341,1.0955167,1.256784,-0.000807047,0.63596153,0.6784423,0.631483586,0.88746434,1.1283056
1682,Annual,495485,451916,53.954521,-0.546377,0.74118924,0.72457033,0.87309235,0.906089036,0.9920356,0.7556798,0.663744,0.61434877,0.83850515,0.901562367,1.0062909,0.64984787
1684,Multiannual,439488,465767,54.086294,-1.397836,0.78769547,0.8724874,0.89694417,0.909836208,0.98867214,0.92576826,-0.6362084,0.5386114,0.55933684,0.270109301,0.93735665,0.8784655
1688,Multiannual,593620,163880,51.341019,0.778518,0.42478645,0.5306822,0.7491344,0.766309324,1.3742464,0.86858773,-1.0820229,-0.7055553,0.71987534,0.725887766,2.68111,1.0663183
1689,Annual,506716,225249,51.915548,-0.449837,0.8931246,0.8848319,0.94656765,0.949617297,0.995723,0.8980677,0.5785004,0.88469607,0.9035902,0.844521636,1.0527015,1.0349691
1696,Annual,460435,228545,51.952115,-1.122029,0.85902053,0.81222296,0.9335536,0.934788315,1.0018661,0.8243829,0.8017774,0.70556027,0.94665706,0.949165395,1.0152289,0.7108339
1700,Multiannual,540123,130835,51.05976,-0.001855,0.7933582,0.86488795,0.8912317,0.886548108,0.9977632,0.9198782,0.52187145,0.63278973,0.73288524,0.67468876,0.98180413,0.74868095
1701,Multiannual,540122,130853,51.059922,-0.001862,0.8295167,0.9116663,0.91690785,0.923770516,1.0132376,0.9731069,0.69145143,0.848609,0.8488842,0.849826325,1.0090189,1.0013872
1703,Annual,473005,149645,51.241317,-0.955552,0.91558504,0.95773005,0.958135,0.959195105,1.0006878,1.0057971,0.8694082,0.92184305,0.93347394,0.890519577,1.001485,0.959006
1707,Multiannual,565833,233458,51.97484,0.412956,0.87461346,0.8745042,0.9393872,0.922330258,1.0241642,0.8928024,-2.6498861,-0.23702562,-0.22590831,-0.239151093,1.1581838,1.0485721
1715,Annual,455455,152955,51.27305,-1.20642,0.925248,0.9319578,0.9628526,0.971670532,0.99689233,0.943078,0.91240907,0.95118535,0.9642224,0.961488121,1.0085588,0.96791345
1717,Annual,375635,260005,52.237683,-2.358208,0.6799004,0.6926761,0.83560276,0.846525465,1.0035002,0.7403686,0.63658625,0.6730404,0.8585597,0.891930004,0.99139065,0.7053441
1718,Annual,438304,479298,54.207985,-1.414222,0.7253319,0.75071216,0.8551902,0.866707843,0.98665357,0.7975262,0.68207717,0.7745884,0.902557,0.911924463,0.9238154,0.81155825
1720,Annual,640904,309543,52.630126,1.558395,0.6983973,0.7445372,0.83683956,0.852355537,1.0225267,0.8047275,0.7627672,0.7857735,0.88166416,0.907155516,0.92667574,0.8371758
1727,Multiannual,606321,156838,51.27332,0.956551,0.80069375,0.7598252,0.90720797,0.878588458,1.0028417,0.77849317,0.6182816,0.52375734,0.84046715,0.802688685,0.9972381,0.55128133
1731,Annual,597150,285332,52.430398,0.898493,0.73946905,0.58654493,0.93378043,0.950468196,1.0333437,0.59324765,0.6724051,0.4660905,0.95426416,0.967794986,1.0112379,0.4681725
1737,Multiannual,445945,175525,51.476821,-1.339826,0.931952,0.896224,0.9678696,0.973726641,1.0105536,0.90188956,0.73825336,0.81783676,0.87233853,0.85177274,1.0465062,0.8786612
1741,Annual,625875,329165,52.812675,1.350218,0.67782307,0.75000226,0.8240409,0.853280142,1.0077332,0.82258403,0.56193566,0.6032653,0.77481025,0.799165822,0.96443987,0.67531264
1745,Annual,556213,118826,50.947706,0.222406,0.7388138,0.7716031,0.8705406,0.8852249,1.0099351,0.8121,0.708689,0.63068104,0.910182,0.899852728,1.0217476,0.64243054
1753,Annual,463255,128155,51.049266,-1.098973,0.9200674,0.9110238,0.9619885,0.96827656,0.99330986,0.9198309,0.9289157,0.87596536,0.9775741,0.976215615,1.0125535,0.8786575
1778,Decadal,444510,462273,54.054485,-1.321583,0.74856055,0.873844,0.873909,0.855289255,1.0013479,0.9961851,-1.1259718,0.6236395,0.83908117,0.694508344,1.0639832,1.3341602
1780,Annual,491819,459686,54.024997,-0.599884,0.80829716,0.8015424,0.90803593,0.940574836,0.98963827,0.824442,0.49480653,0.6524347,0.7136267,0.828479267,1.0092645,0.80326146
1782,Annual,443505,135305,51.115387,-1.379846,0.91773105,0.9488666,0.9611802,0.960621774,1.0060297,0.9672697,0.7904487,0.89716303,0.90085304,0.908316287,0.99614835,1.027028
1788,Annual,424905,125805,51.031071,-1.646215,0.71605694,0.8771885,0.9389894,0.933301617,1.0078858,0.8937075,0.437438,0.8017124,0.8769776,0.878384954,1.0083228,0.8447131
1789,Multiannual,571354,156528,51.282116,0.455641,0.6211636,0.64071274,0.80876243,0.803026405,1.0400532,0.69848704,0.46552223,0.6334685,0.7207956,0.73405743,0.9678259,0.7647276
1791,Annual,519850,105990,50.841032,-0.299166,0.73959184,0.8074821,0.8601212,0.867929966,0.9995421,0.8677268,0.6137612,0.88470846,0.89648277,0.845457624,1.0115592,0.95057994
1795,Multiannual,377465,338825,52.946322,-2.336804,0.76730555,0.8772441,0.8832649,0.888061514,1.005109,0.9623743,-0.27562404,0.60114,0.67571616,0.750201003,0.97678846,1.2310679
1797,Multiannual,335005,324295,52.812254,-2.965719,0.54722273,0.77668726,0.77786535,0.794629103,1.0217313,0.9927545,0.19176358,0.5510644,0.7643754,0.75944021,0.9883391,1.3819629
1805,Annual,404186,192900,51.634888,-1.940907,0.72737217,0.81112856,0.85397756,0.86281481,0.9848513,0.8811733,0.6837207,0.7011585,0.89357567,0.939755654,1.1634982,0.77361953
1809,Annual,365225,324185,52.814068,-2.517383,0.76271755,0.87155026,0.8834746,0.883719462,1.0180345,0.94905275,0.66320884,0.8010948,0.8651608,0.850869313,1.0451792,0.86093265
1810,Annual,498238,455196,53.983476,-0.503383,0.7679217,0.758274,0.8838033,0.901849379,1.0442529,0.7927054,0.66665965,0.79760563,0.8603512,0.893400001,1.1366189,0.9471124
1812,Multiannual,454645,169905,51.425522,-1.215433,0.7654945,0.8817488,0.89347565,0.902861999,0.99596435,0.9488189,-11.951889,0.35107446,0.5336828,0.60995932,0.959582,1.4494687
1816,Annual,405026,195364,51.657035,-1.928735,-1.3032677,0.043248296,0.8920956,0.888238546,1.6908437,1.6530644,-8.184832,-0.9209399,0.81346893,0.791634959,2.7321544,1.8092834
1820,Annual,467365,386475,53.370841,-0.98898,0.61613595,0.8398555,0.84074825,0.843978118,0.9832675,0.99773335,0.12495339,0.7932737,0.8640598,0.797298127,0.9673143,1.1522814
1821,Annual,425007,135427,51.117586,-1.644098,0.8845931,0.94526595,0.94572747,0.963572491,0.9929356,1.0006341,0.8339367,0.86843395,0.93610585,0.958866082,0.99349046,1.1148254
1855,Annual,550746,249846,52.126362,0.200711,0.8826066,0.89039457,0.9400217,0.954953226,1.0003498,0.9082633,0.51494974,0.89924914,0.9233825,0.920182597,0.9697932,0.9419666
1857,Annual,599915,288303,52.456068,0.940883,0.827947,0.8507293,0.9267172,0.941956527,1.0236336,0.87212354,0.62043494,0.91576976,0.94663405,0.931437581,1.0623552,1.0189415
1861,Annual,551254,116146,50.924945,0.150755,0.74044585,0.75511634,0.8651665,0.868897257,0.9742794,0.79720414,0.5383301,0.4739278,0.81102645,0.819917197,1.133088,0.5274236
1867,Annual,449015,356045,53.099352,-1.269416,0.679339,0.7280024,0.82648647,0.873859226,1.0037944,0.79057014,0.6292578,0.7596933,0.8292235,0.889736524,0.98379105,0.83171594
1871,Annual,479680,112375,50.905356,-0.868151,0.89753735,0.83765316,0.9550708,0.958645317,1.0155886,0.8447749,0.79088855,0.7412387,0.9322268,0.940496561,1.0613885,0.7579347
1873,Annual,421825,360715,53.143128,-1.675166,0.8128798,0.8545115,0.9022484,0.912671519,0.99849355,0.8922545,0.8451654,0.8128321,0.9243158,0.917371617,1.000433,0.82881784
1878,Annual,438255,131155,51.078445,-1.455284,0.91009325,0.95923525,0.9615948,0.968555039,1.0085982,0.989376,0.8859247,0.9339669,0.941638,0.927175969,1.0001028,0.9691097
1880,Annual,439900,165520,51.387323,-1.427986,0.93789685,0.90087116,0.9706618,0.969040535,1.0012385,0.9053204,0.79972434,0.73749757,0.9089341,0.897520547,0.99046755,0.7539847
1882,Annual,374483,95227,50.756071,-2.363102,0.48438472,0.709198,0.83659816,0.85688991,1.1518219,1.1865975,0.5594361,0.69322723,0.880615,0.877407133,1.1186802,1.2564677
1885,Multiannual,383645,268355,52.313049,-2.241321,0.6009942,0.72184277,0.79124594,0.748526266,1.0049993,0.81623936,-1.1401088,0.1360004,0.2645839,0.406305734,1.025015,0.54719514
1886,Annual,490093,101370,50.80489,-0.722799,0.8766431,0.8770647,0.93745995,0.938950467,1.0197009,0.896012,0.5192729,0.616128,0.8655677,0.888880549,1.3192675,1.165395
1892,Decadal,470355,376585,53.28157,-0.946242,0.91767484,0.94903535,0.9592297,0.958959537,0.99611324,0.9696684,-7.7161303,0.3291843,0.5148257,0.48458993,1.0401844,1.4615113
1893,Annual,419100,199350,51.692575,-1.725068,-0.077545166,0.6333437,0.67274666,0.691329335,1.0840043,1.1424364,-1.3242886,0.28834063,0.36062276,0.455258485,1.1011579,1.2956858
1898,Annual,432905,146255,51.21455,-1.530276,0.9318715,0.92114156,0.9663531,0.971712462,1.0021334,0.9287125,0.6554786,0.9009559,0.9103904,0.91639112,1.0253944,0.96631145
1903,Annual,510555,106575,50.848139,-0.430949,0.8527683,0.86805457,0.92402124,0.927366421,1.0003257,0.8921267,0.64153135,0.595935,0.89528835,0.94688566,1.0202858,0.61026627
1907,Annual,413185,174495,51.469266,-1.811566,0.8364442,0.8296923,0.91832644,0.920101868,1.0023595,0.8505727,0.8269323,0.76314783,0.9387998,0.93408729,1.0069381,0.7712965
1911,Multiannual,591032,287808,52.4548,0.810037,0.8829011,0.8699354,0.9447038,0.928521166,0.9685858,0.88654447,0.7126091,0.8201816,0.909603,0.884963783,0.9037422,0.8779455
1921,Annual,392285,201345,51.710778,-2.113052,0.7735467,0.85702163,0.8946706,0.931292226,0.99619794,0.9033873,0.7664892,0.6898,0.90942526,0.934155682,0.9968344,0.7033351
1922,Annual,442635,168294,51.412066,-1.388352,0.625366,0.7073771,0.79450583,0.816205894,0.99680275,0.7916981,0.7972482,0.7791448,0.9301553,0.941642284,1.0076834,0.7906219
1928,Annual,504530,459412,54.02012,-0.406026,0.8417209,0.7996648,0.92714906,0.931260614,0.99280024,0.81351966,0.7189704,0.62130886,0.88472885,0.909368795,1.0052179,0.63931733
1937,Multiannual,308909,111826,50.898699,-3.296684,0.7549516,0.8581144,0.8900409,0.886185197,1.0097033,0.91086,0.17991745,0.6721165,0.70759076,0.70466509,1.009917,1.1480122
1948,Annual,548880,102726,50.804966,0.111545,-6.854079,0.612998,0.6831489,0.675390133,1.0098373,1.221992,-7.0075464,0.481735,0.50455046,0.603569315,1.0115348,0.8483595
1952,Multiannual,545340,226750,51.920304,0.112,0.8907224,0.9026823,0.94504774,0.940040415,0.99776447,0.91971356,0.80538213,0.7656247,0.9088866,0.880917123,0.996622,0.7840867
1954,Annual,429571,178713,51.506575,-1.575319,0.90554875,0.90817624,0.9531749,0.96319713,0.9916356,0.921457,0.8692893,0.84007514,0.9417481,0.934556123,0.9860117,0.8517201
1955,Annual,359615,323015,52.803158,-2.600468,0.85948974,0.8586233,0.93605834,0.941504212,0.9836903,0.87497073,0.60516465,0.62101513,0.7975931,0.827465477,0.9801966,0.68020666
1956,Multiannual,451475,79785,50.61551,-1.273788,0.47428268,0.76129925,0.7752502,0.748336835,1.008167,1.0799979,0.4817409,0.67079747,0.71491504,0.680583142,1.007551,0.8355527
1962,Annual,553810,163780,51.352279,0.207418,0.80510455,0.81387055,0.8991419,0.900279549,1.0013046,0.84357125,0.7714141,0.90061426,0.93442696,0.932698918,1.0226585,0.9288367
1963,Annual,601285,277705,52.360416,0.954648,0.706808,0.8554454,0.8685025,0.852005793,1.0098232,0.940775,0.4331615,0.71726835,0.7221487,0.713544997,1.0069549,0.94816303
1964,Multiannual,582923,165092,51.355446,0.625737,0.8628242,0.85415745,0.9308975,0.923098317,1.0007719,0.8715705,0.46368295,0.4482016,0.7667905,0.735179294,1.0129213,0.50007254
1970,Multiannual,440478,465078,54.080025,-1.382795,0.7350944,0.8092609,0.8592731,0.864653782,1.0020245,0.87126416,-0.3492794,0.30562824,0.32371747,0.194777788,1.008223,0.8427559
1972,Annual,436550,173140,51.456061,-1.475342,0.8497091,0.9307071,0.93158937,0.930336041,0.9960697,0.98970276,0.59112495,0.7635577,0.7905681,0.855439063,1.0039614,0.8903304
1984,Annual,571064,325816,52.802761,0.53616,-0.60400033,0.23482752,0.6701747,0.714619887,1.006153,1.6904266,-1.0181167,0.2841419,0.3808366,0.41407517,1.0286759,1.3581554
1985,Annual,413570,208800,51.777699,-1.804706,0.42894155,0.5300575,0.6626988,0.718176211,1.0060556,0.67283624,0.3532458,0.4309451,0.7683722,0.868701101,1.0321891,0.4812178
1990,Annual,417440,200130,51.699641,-1.749045,0.673718,0.8260406,0.85623014,0.841977291,0.9939838,1.0977604,0.557553,0.7074832,0.848032,0.845033535,0.99868345,1.249948
1991,Annual,453175,82465,50.639456,-1.249378,0.75678575,0.7238611,0.8823437,0.889632005,0.9840922,0.7506883,0.80706203,0.787283,0.9197647,0.912069671,0.9670242,0.8057757
2006,Annual,544166,240235,52.041767,0.100602,0.8616893,0.9060139,0.9290447,0.949417588,1.0024654,0.93841577,0.7309257,0.8614316,0.863019,0.793237403,0.99908125,0.97910655
2013,Annual,451095,132965,51.093722,-1.271752,0.669756,0.80607086,0.8633151,0.893234142,1.0004513,1.1375747,0.3472547,0.74949217,0.835835,0.850556329,0.9908497,1.1890042
2014,Annual,426105,329695,52.8641,-1.613677,0.69514287,0.75967234,0.83764684,0.836170839,0.984464,0.82348716,0.23650634,0.70297706,0.8560428,0.855672783,0.8572905,0.7829006
2028,Annual,483527,114384,50.922874,-0.812992,0.9268126,0.93106955,0.963024,0.967039754,1.0048797,0.9420314,0.66457623,0.69858503,0.8944706,0.924421371,1.1154413,0.7423417
2031,Multiannual,352335,320515,52.780091,-2.708079,0.8018841,0.8719518,0.8962741,0.873965896,1.0009034,0.9249259,0.32996184,0.50624883,0.61569524,0.719898434,1.0050128,0.6900429
2035,Annual,402110,203120,51.726789,-1.970844,0.8417075,0.8392297,0.9199426,0.89034755,1.0272114,0.86326194,0.82511616,0.79025054,0.9154257,0.911270152,1.0287539,0.81022376
2043,Annual,451155,122655,51.001016,-1.272349,0.93397397,0.94677883,0.9664897,0.964176287,1.00082,0.9586616,0.87994367,0.9257555,0.93884134,0.927956196,1.0022917,0.95796925
2048,Annual,453955,133055,51.09427,-1.230903,0.050389826,0.48683167,0.751621,0.715477845,1.0029639,1.4490528,-1.9480717,0.28887528,0.46052185,0.380061227,1.0153332,1.4630728
2050,Annual,376645,311065,52.696745,-2.347012,0.88626814,0.84964156,0.94537586,0.944395244,1.0049021,0.8600016,-1.0302148,0.11800033,0.12782624,0.135135351,1.0569147,1.1183118
2053,Multiannual,452162,415252,53.631191,-1.212674,0.7585417,0.8084167,0.8719543,0.884495698,1.0016952,0.8575035,0.28420144,0.6718857,0.7883836,0.829438663,1.0071104,1.2506566
2067,Multiannual,370295,225234,51.924819,-2.433364,0.7355691,0.8617697,0.8692909,0.853836675,1.0069591,0.95556796,0.45492852,0.56517786,0.76511186,0.780539984,1.0176069,0.6345044
2068,Annual,569264,329584,52.837168,0.511438,-1.9130113,0.21349347,0.23671567,0.20089649,0.9929519,1.1895851,-0.7715095,0.42723012,0.4315336,0.404056336,0.99526006,0.93008673
2082,Annual,623562,300292,52.554513,1.296371,0.6333387,0.8188807,0.8347554,0.828970922,0.94278336,1.0471694,0.5792259,0.79571223,0.81680715,0.822619821,0.9358233,1.0636841
2090,Multiannual,467845,407095,53.556092,-0.977324,0.83762205,0.8659938,0.94271445,0.945253257,0.95708835,0.88671136,0.27448446,0.69391394,0.69523513,0.778541224,0.97264576,1.0076717
2100,Annual,564321,248478,52.110209,0.398177,0.626461,0.7207303,0.81434536,0.85490248,0.99702764,0.7913989,0.6201289,0.51074827,0.8759978,0.907996132,1.0028337,0.5267328
2105,Annual,417775,377625,53.295277,-1.734776,0.7690214,0.78184545,0.8790995,0.876836989,0.9980546,0.8184218,0.7456577,0.82804865,0.8647431,0.857081334,0.99383867,0.8940055
2108,Annual,374385,229315,51.961713,-2.374195,0.5316057,0.73642975,0.75546193,0.800697188,1.0063723,0.90187085,-1.0152729,-0.064955235,0.14106189,0.138990725,1.0666637,0.3739727
2112,Annual,346783,357478,53.111807,-2.796462,0.8367423,0.9170191,0.9206253,0.921758287,0.99833477,1.0241424,0.24745858,0.61741513,0.8053334,0.803536492,0.9736604,1.3283098
2117,Annual,451255,130855,51.074736,-1.269766,0.8143663,0.81287754,0.9053848,0.935017263,1.0024928,0.83858013,0.84431297,0.8278231,0.9221205,0.913071667,1.0012,0.84644866
2125,Annual,414675,214053,51.824901,-1.788469,0.8536325,0.9169915,0.9314774,0.932382313,1.0004917,1.04685,0.9042448,0.95180315,0.954145,0.958414409,1.0008618,1.0148169
2134,Annual,444562,460685,54.040209,-1.321021,0.4802739,0.62786263,0.7216339,0.737766057,1.0304059,0.75490147,-1.1654937,0.70113176,0.7376188,0.718388647,1.1375468,0.9605152
2137,Annual,494648,432706,53.782073,-0.565047,0.20370257,0.6699583,0.6767976,0.700101769,1.0018378,1.0668184,-1.557965,0.36754322,0.4131453,0.534751012,1.0054784,1.2357424
2150,Multiannual,551040,168725,51.397453,0.16977,0.69162315,0.8398192,0.84628177,0.84659333,1.0040457,0.95514286,0.05292833,0.29467386,0.45214736,0.617454995,1.012119,0.55593336
2158,Annual,308856,113414,50.912966,-3.297835,0.7318467,0.8421246,0.9219068,0.924148051,1.0072871,1.1370193,0.5638703,0.7690008,0.918553,0.897020121,1.0103651,1.2159214
2161,Multiannual,555672,242211,52.05641,0.269127,-0.12808526,0.48612958,0.502602,0.481150132,1.0034348,0.8709823,-1.3525772,0.3040743,0.31661898,0.345765902,1.0053848,0.86857307
2166,Annual,397640,142283,51.179771,-2.035136,0.85234696,0.831866,0.9283909,0.921632639,0.9465888,0.857563,0.76759815,0.7067673,0.8926425,0.920941861,0.95913005,0.7302051
2176,Annual,551132,241854,52.054458,0.202806,0.6715721,0.8757885,0.8829715,0.87318896,0.9773622,0.96506876,0.7307981,0.7676832,0.8833245,0.830730779,0.98621505,0.7995826
2181,Multiannual,547809,167934,51.391196,0.123031,0.85339385,0.9093928,0.92481804,0.9363952,1.0009973,0.94944227,0.67907786,0.7839261,0.8665539,0.856312102,1.0049452,0.83013403
2187,Multiannual,611192,315762,52.698314,1.124083,0.72991765,0.8548632,0.8741145,0.87108047,1.0064704,0.92805964,-0.31026006,0.53385806,0.53421474,0.830161922,0.98513055,1.0105504
2193,Decadal,454192,435973,53.817208,-1.178359,0.76367235,0.8779882,0.89291275,0.892551672,1.0271178,0.9481959,0.4385996,0.7593777,0.7693751,0.789885962,1.0432199,0.9466799
2203,Annual,540772,104189,50.820139,-0.002887,0.45803475,0.70533085,0.7333926,0.69709666,0.99751014,0.87452555,0.46134764,0.48570412,0.68844676,0.769029616,1.000638,0.5908134
2212,Multiannual,370175,334735,52.9092,-2.444913,0.8059698,0.8892604,0.89970154,0.90389583,1.0026106,0.95313334,-0.23083758,0.7275504,0.7341676,0.665561912,0.9448538,0.97718203
2215,Annual,517205,109505,50.873168,-0.335591,0.7563987,0.7881597,0.8818549,0.90670165,1.0226433,0.82562906,0.8922432,0.8542016,0.9511062,0.941520257,1.0105113,0.8630474
2216,Multiannual,550927,167228,51.384032,0.167511,0.7579164,0.8628588,0.87752104,0.876136536,0.99772567,0.93834525,0.5859247,0.6646633,0.7762197,0.722901792,1.0028958,0.75027174
2219,Annual,396985,201645,51.713522,-2.045031,0.8518344,0.8710978,0.9235053,0.930707785,0.9991636,0.89625233,0.8570994,0.80377364,0.94022393,0.934105781,0.99516296,0.8131629
2220,Annual,451945,157315,51.31258,-1.256099,0.7725034,0.7768141,0.89099526,0.875737941,1.0137135,0.8057281,0.25858963,0.51782066,0.77871937,0.846363315,1.0687907,0.5771534
2222,Annual,600134,281844,52.397998,0.940238,0.7198168,0.8780688,0.8789372,0.878215382,1.0111746,1.0092824,0.21504939,0.53479975,0.5739208,0.645932944,0.98933786,0.8135767
2227,Annual,499018,485246,54.253306,-0.481657,0.6905121,0.6705109,0.8430319,0.853855711,0.9809159,0.7109334,0.3917871,0.5978203,0.76527506,0.742857982,1.2013624,0.74288946
2235,Multiannual,592832,163193,51.335117,0.766847,0.81680536,0.7963262,0.9100318,0.904046441,0.9918976,0.817455,-0.563382,0.6871252,0.86152923,0.857780209,1.0995542,1.2623109
2239,Multiannual,619194,156126,51.262125,1.14038,0.8139402,0.88719684,0.91243607,0.925855395,1.0063428,0.9291714,0.7138233,0.8408426,0.88168013,0.898184788,1.0109627,0.8941179
2243,Annual,545079,111760,50.887115,0.061214,0.8265133,0.8350022,0.91398776,0.909147404,1.0423635,0.86571944,0.66670966,0.7573731,0.8556664,0.867710027,1.1485021,0.8735773
2248,Annual,499650,454124,53.973575,-0.482209,0.6277832,0.71136963,0.8357742,0.880218955,1.0416789,0.76633406,0.3456692,0.6820543,0.7532203,0.793693284,1.07222,0.81298906
2251,Annual,474505,148375,51.229706,-0.934331,0.87500125,0.8919029,0.94113874,0.95563667,0.991119,0.90977037,0.7405268,0.8326761,0.8642502,0.868986127,0.9948908,0.90231127
2252,Decadal,462846,432104,53.781466,-1.047721,0.97501487,0.98685265,0.98746634,0.945628702,1.0005078,0.99606305,-3.867527,0.40328467,0.4699654,0.464038289,0.7382428,1.0813382
2257,Annual,488115,109985,50.882645,-0.748793,0.92018074,0.91472787,0.95991313,0.955732856,1.0003306,0.92473876,0.84634864,0.8701089,0.92538667,0.916231973,1.0063584,0.8938676
2260,Annual,421855,124055,51.015458,-1.689813,0.79748034,0.843524,0.8950274,0.921926185,1.0079031,0.88422865,0.52402705,0.82859087,0.84484094,0.884063142,1.050537,0.9475334
2278,Annual,452085,366355,53.191729,-1.221898,0.8453276,0.8228264,0.9235246,0.913732269,1.0020666,0.84019524,0.8183192,0.7018089,0.933965,0.874018709,1.0039991,0.7092407
2288,Annual,504346,438565,53.832862,-0.415941,0.5052002,0.38044047,0.82751226,0.845108142,1.0166687,0.40516922,0.49586225,0.4182505,0.8550383,0.825320875,0.9041096,0.4448217
2289,Annual,528525,112885,50.901143,-0.173602,0.7293352,0.7571831,0.8560984,0.774153948,1.0015154,0.8044241,0.6159799,0.5970548,0.84104264,0.808906919,1.0068293,0.6297969
2291,Annual,432855,195865,51.660608,-1.526404,0.8548007,0.89010316,0.9245882,0.912549424,0.99964887,0.92006296,0.49986345,0.8026842,0.89509904,0.878532642,1.0150666,1.1664444
2294,Multiannual,357765,326565,52.834927,-2.628368,0.3405192,0.5121181,0.6012727,0.609650402,0.99828815,0.7188569,-0.5402899,0.31616437,0.31918773,0.376070024,0.99483716,0.9359788
2315,Annual,518294,107410,50.854115,-0.320797,0.6803456,0.80778724,0.85475814,0.870045562,0.9933446,0.87427795,-1.001544,0.78383636,0.82874167,0.723211722,0.9794698,1.1302934
2330,Annual,543126,244026,52.076096,0.087037,0.91003025,0.898711,0.9550818,0.947429507,1.0011065,0.9092228,0.59634495,0.70527416,0.78616095,0.836184273,1.0176167,0.7979465
2333,Annual,446589,435552,53.814159,-1.293893,0.5994065,0.8174693,0.8228813,0.844073007,1.0038742,1.043952,0.5374124,0.72484654,0.8299792,0.834844244,0.99904794,1.216342
2339,Annual,425695,160195,51.340262,-1.6325,0.9228085,0.91636616,0.96131384,0.964944203,1.0007536,0.9258558,0.906579,0.93756604,0.96903336,0.959927545,0.9856415,0.94772345
